pdp_url,product_id,product_name,brand,currency,selling_price,regular_price,promotion_description,review,rating,image,product_description,size,material_care,availability
https://www.very.co.uk/everyday-boys-5-pack-polo-school-tops-white/1600406895.prd,1600406895,Boys 5 Pack Polo School Tops - White,Everyday,GBP,11,,,95,4.1,https://media.very.co.uk/i/very/PHNEJ_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Boys 5 Pack Polo School Tops from Everyday, White, Soft and comfyÂ , Â that washes brilliantly, means less time keeping them looking smart!, The clean white topsÂ feature a special ,  for long lasting good looks, Three-button placket fastening is complemented by aÂ tippedÂ collar, They're alsoÂ , Â for added ease on busy mornings, Short sleeves,  keeps them fresh all day long, Warning: keep away from fire and flames","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 100%Â\xa0cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/smallsaints-boys-logo-3-pack-t-shirt-multi/1601129041.prd,1601129041,Boys Logo 3 Pack T-Shirt - Multi,smALLSAINTS,GBP,28,,,1,5,https://media.very.co.uk/i/very/WG74X_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Logo 3 Pack T-Shirt by smALLSAINTS, Multi, Pack of 3 grey/black/white, Short sleeves, Crew neck, Small front logo","['4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS']","['Material Content: T-shirt Black:100% Cotton/ T-shirt White:100% Cotton/ T-shirt Grey:90% Cotton,10% Viscose', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/adidas-youth-tiro-essentials-tracksuit-blackwhite/1601102669.prd,1601102669,Youth  Tiro Essentials Tracksuit - Black/white,adidas,GBP,40,,,4,5,https://media.very.co.uk/i/very/WCXPW_SQ1_0000000004_BLACK_MDf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/nike-kids-boys-dri-fit-shorts-and-t-shirt-set-black-blue/1601150857.prd,1601150857,Kids Boys Dri-Fit Shorts And T-Shirt Set - Black/ - Blue,Nike,GBP,30,,,,,https://media.very.co.uk/i/very/WIDA3_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Kids Boys Dri-Fit Shorts And T-Shirt Set - Black/ by Nike, Blue, Crew neck, short sleeve T-shirt, Elasticated waist shorts, Logo print","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",['Material Content: 100% POLYESTER'],True
https://www.very.co.uk/everyday-boys-5-pack-short-sleeve-school-shirt-white/1600707912.prd,1600707912,Boys 5 Pack Short Sleeve School Shirt - White,Everyday,GBP,14,,,36,4.1,https://media.very.co.uk/i/very/UH43C_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Children'sÂ Short Sleeve SchoolÂ Shirts by Everyday, WhiteÂ , They'll go straight to the top of the class with these Everyday school shirtsÂ ,  means less time keeping them looking smart!,  keeps them fresh all day longÂ , has a touch close button fastening for ages up to and including 7-8yrs, Arriving in a , Collared neckline with a button down frontÂ ,  keeps them smartÂ , Short sleeved - perfect for the summer monthsÂ , Smart whiteÂ shadeÂ ","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/ted-baker-3-pack-tees-multi/1600994379.prd,1600994379,3 Pack Tees - Multi,Ted Baker,GBP,21,30,Save up to £10.50,3,5,https://media.very.co.uk/i/very/VYAEU_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,,"['4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS']",,True
https://www.very.co.uk/tommy-hilfiger-boys-boys-colour-block-t-shirt-and-short-set-blue/1601090772.prd,1601090772,Boys Boys Colour Block T-Shirt And Short Set - Blue,Tommy Hilfiger,GBP,38.50,55,Save up to £19.50,,,https://media.very.co.uk/i/very/WAULF_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Boys Colour Block T-Shirt And Short Set by Tommy Hilfiger, Blue, Crew neck, Short sleeves, Can be worn separately or together for effortless coordination","['4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '10 YEARS', '12 YEARS', '14 YEARS', '16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-2-piece-long-sleeve-green-sweatshirt-and-joggers-set-beige/1600981383.prd,1600981383,Boys 2 Piece Long Sleeve Green Sweatshirt and Joggers Set - Beige,Everyday,GBP,5.75,18,Save up to £16.25,2,3.5,https://media.very.co.uk/i/very/VWIXQ_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"2 Piece Long Sleeve Green Sweatshirt and Joggers Set by Everyday, Beige, Great value 2 piece set, Perfect for casual days, it features a comfy sweatshirt and matching joggers - all they need to do is add their trainers of choice!, Soft and comfy cotton-rich fabric, Crew neck sweat top with long sleeves, Ribbed cuffs and hem, Embroidered dinosaur to the chest, Joggers with stretchy waist for pull-on ease, Drawcord gives a personalised fit, Slanted pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']","['Material Content: 80% Cotton 20% Polyester', 'Washing Instructions: Machine Washable']",False
https://www.very.co.uk/v-by-very-boys-sweat-t-shirt-and-short-setnbsp/1601104336.prd,1601104336,Boys Sweat T-shirt And Short Set ,V by Very,GBP,18,,,,,https://media.very.co.uk/i/very/WCXY3_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweat T-shirt And Short Set from V by Very, Grey, Crew neck, short sleeve T-shirt with 'Miami Beach' embroidery, Elasticated waist shorts with drawstring, side slip pockets and back pocket","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-2-packnbsppull-on-school-trousers-black/1600406952.prd,1600406952,Boys 2 Pack Pull On School Trousers - Black,Everyday,GBP,12,,,76,4.4,https://media.very.co.uk/i/very/PK9CU_SQ1_0000000004_BLACK_ASf?$pdp_300x400_x2$&fmt=jpg," allows them to shrug off minor spills and stains,  means less ironing time!Â , Reinforced knees help them stand up to everything playtime can throw at them, AnÂ , keeps them fresh all day longÂ , The ,  keeps up with sudden growth spurts, They're ,  for fuss-free drying on busy school mornings,  full elastic back means noÂ fiddly fastenings, allowing for fuss-free dressing, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-jogging-bottoms-black/1601040411.prd,1601040411,Boys Jogging Bottoms - Black,Everyday,GBP,9,,,1,5,https://media.very.co.uk/i/very/W4VNU_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Jogging Bottom by Everyday, Black, Elasticated waist with drawstring, Side pockets, Back pocket, Ribbed cuffs","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/under-armour-kids-boys-twist-woven-t-shirt-and-short-set-castle-rock-mod-gray/1601098004.prd,1601098004,Kids Boys Twist Woven T-Shirt and Short Set - Castle Rock / Mod Gray,UNDER ARMOUR,GBP,25.20,36,Save £10.80,1,5,https://media.very.co.uk/i/very/WBTNH_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,"Kids Boys Twist Woven T-Shirt And Short Set by UNDER ARMOUR, Castle Rock / Mod Gray, 2-piece set, Crew neck tee, Short sleeves, UA Logo centre chest, Stretch waist, Shorts length, UA Logo to the right leg, Quick drying fabric","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS']",,True
https://www.very.co.uk/nike-kids-unisex-club-fleece-hoodie-and-joggers-set-beige/1600928503.prd,1600928503,Kids Unisex Club Fleece Hoodie And Joggers Set - Beige,Nike,GBP,28,40,Save £12,3,5,https://media.very.co.uk/i/very/VPJ80_SQ1_0000000108_BEIGE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/smallsaints-younger-boys-t-shirt-white/1601108828.prd,1601108828,Younger Boys T-shirt - White,smALLSAINTS,GBP,20,,,1,5,https://media.very.co.uk/i/very/WD8FQ_SQ1_0000000013_WHITE_SLf?$pdp_300x400_x2$&fmt=jpg,"All Saints T-Shirt by smALLSAINTS, White, Logo print on front and back, Short sleeves, Crew neck","['12-18 MONTHS', '1.5-2 YEARS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS']","['Material Content: Main: 100% Cotton,Neck: 97% Cotton,3% Elastane', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/adidas-originals-infant-boys-trefoil-essentials-crew-set-blue/1601168553.prd,1601168553,Infant Boys Trefoil Essentials Crew Set - Blue,adidas Originals,GBP,28,,,72,5,https://media.very.co.uk/i/very/WL1NR_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Infant Boys Trefoil Essentials Crew Set by adidas Originals, Blue, Crew neck, Cuffed, Long sleeves, Elasticated waistband, Drawstring, Comfortable stretch, Wear separately to create new sporty looks","['0-3 MONTHS', '3-6 MONTHS', '6-9 MONTHS', '9-12 MONTHS', '12-18 MONTHS', '18-24 MONTHS', '2-3 YEARS', '3-4 YEARS']","['Material Content: 70% COTTON-/30% PET-REC-Fleece', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/v-by-very-boys-sleeveless-hoodie-and-short-t-shirt-set-blue/1601104675.prd,1601104675,Boys Sleeveless Hoodie And Short T-Shirt Set - Blue,V by Very,GBP,24,,,1,5,https://media.very.co.uk/i/very/WCVFR_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sleeveless Hoodie And Short T-Shirt Set from V by Very, Blue, Sleeveless hoodie with zip fastening and side pockets, Crew neck T-shirt with short sleeve, Elasticated waist shorts with drawstring, side pockets and back pocket","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/tommy-hilfiger-boys-essential-logo-short-sleeve-t-shirt-blue/1601090804.prd,1601090804,Boys Essential Logo Short Sleeve T-Shirt - Blue,Tommy Hilfiger,GBP,14,20,Save £6,,,https://media.very.co.uk/i/very/WAUQW_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Essential Logo Short Sleeve T-Shirt by Tommy Hilfiger, Blue, Logo print to chest, Short sleeves, Crew neck collar, Embroidered flag to sleeve","['4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '10 YEARS', '12 YEARS', '14 YEARS', '16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/smallsaints-younger-boys-tierra-shirt-set-navy/1601108830.prd,1601108830,Younger Boys Tierra Shirt Set - Navy,smALLSAINTS,GBP,32,,,,,https://media.very.co.uk/i/very/WD8JN_SQ1_0000000048_NAVY_MDf?$pdp_300x400_x2$&fmt=jpg,"All Saints Tierra Shirt Set by smALLSAINTS, Navy, Effortless coordination - can be worn together or separatelyÂ , Perfect for summer, Crew neck tee","['12-18 MONTHS', '1.5-2 YEARS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS']",['Material Content: T-shirt:100% Cotton/ Shorts:100% Cotton'],True
https://www.very.co.uk/adidas-junior-squadra-25-tee-blackgreen/1601087820.prd,1601087820,Junior Squadra 25 Tee -black/green,adidas,GBP,13,,,2,5,https://media.very.co.uk/i/very/WARLM_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/adidas-youth-entrada-22-training-short-black/1600665643.prd,1600665643,Youth Entrada 22 Training Short - Black,adidas,GBP,10,30,Save £20,608,4.9,https://media.very.co.uk/i/very/TVQ73_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,,"['5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/everyday-boys-2-packnbsppull-on-school-trousers-grey/1600406923.prd,1600406923,Boys 2 Pack Pull On School Trousers - Grey,Everyday,GBP,12,,,101,4.3,https://media.very.co.uk/i/very/PK9CV_SQ1_0000000005_GREY_ASf?$pdp_300x400_x2$&fmt=jpg," allows them to shrug off minor spills and stains,  means less ironing time!Â ,  help them stand up to everything playtime can throw at them, An ,  finish keeps them fresh all day longÂ , The clever ,  keeps up with sudden growth spurts, They're,  safe for fuss-free drying on busy school mornings,  does away with fiddly fastenings for fuss-free dressing, Pockets, Belt loops","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 65% Polyester 35% Viscose', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/everyday-boys-3-pack-sweat-shorts-black-navy-and-grey/1601040332.prd,1601040332,"Boys 3 Pack Sweat Shorts - Black, Navy And Grey",Everyday,GBP,9,,,3,5,https://media.very.co.uk/i/very/W4TSM_SQ1_0000000029_MULTI_PKf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/v-by-very-boys-texture-t-shirt-and-short-set-khaki/1601078918.prd,1601078918,Boys Texture T-Shirt And Short Set - Khaki,V by Very,GBP,16,,,,,https://media.very.co.uk/i/very/W94EH_SQ1_0000000058_KHAKI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Texture T-Shirt And Short Set from V by Very, Khaki, Short sleeves, Crew neckÂ , Elasticated waist with drawstring, Side pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/nike-kids-boys-cargo-short-and-ss-t-shirt-set-greywhite/1601112375.prd,1601112375,Kids Boys Cargo Short And S/s T-shirt Set - Grey/white,Nike,GBP,35,,,17,4.9,https://media.very.co.uk/i/very/WE07L_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/smallsaints-younger-boys-tierra-t-shirt-set-beige/1601108893.prd,1601108893,Younger Boys Tierra T-shirt Set - Beige,smALLSAINTS,GBP,32,,,,,https://media.very.co.uk/i/very/WD8JL_SQ1_0000000108_BEIGE_MDf?$pdp_300x400_x2$&fmt=jpg,"All Saints Tierra T-Shirt Set by smALLSAINTS, Beige, Two piece set, Short sleeve, crew neck T-shirt with logo print on the front and back, Elasticated waist shorts with back and side pockets","['12-18 MONTHS', '1.5-2 YEARS', '2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS']",['Material Content: T-shirt:100% Cotton/ Shorts:100% Cotton'],True
https://www.very.co.uk/v-by-very-boys-mono-texture-cut-and-sew-t-shirt-and-short-set-multi/1601078919.prd,1601078919,Boys Mono Texture Cut And Sew T-Shirt and Short Set - Multi,V by Very,GBP,16,,,,,https://media.very.co.uk/i/very/W94GK_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Mono Texture Cut And Sew T-Shirt and Short Set from V by Very, Multi, 2-piece set, Cut and sew colour block design featuringÂ , Textured fabric block, Short sleeves, Crew neck, Left chest detail, Stretch waist shorts, Drawstring fastening, Neat front seam","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-jungle-print-cotton-short-pj-set-light-blue/1601104788.prd,1601104788,Boys Jungle Print Cotton Short PJ Set - Light Blue,Everyday,GBP,5.50,8.50,Save £3,,,https://media.very.co.uk/i/very/WCJXA_SQ1_0000000150_LIGHT_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Jungle Print Cotton Short PJ Set by Everyday, Light Blue, 2-piece set made from breathable cotton, All-over animal character print, Short sleeve T-shirt, Ribbed crew neck, Elasticated waist shorts","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",['Material Content: 100% Cotton Single Jersey 180 GSM'],True
https://www.very.co.uk/under-armour-boys-football-challanger-tracksuit-green/1601116180.prd,1601116180,Boys Football Challanger Tracksuit - Green,UNDER ARMOUR,GBP,35,50,Save £15,5,4.6,https://media.very.co.uk/i/very/WEOU6_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Football Challanger Tracksuit -Green by UNDER ARMOUR, Silica Green / Castlerock, Football tracksuit, Long sleeve, Zip up, High neck, Printed, Slip side pocket",[],,True
https://www.very.co.uk/mini-v-by-very-boys-chequerboard-towelling-polo-and-short-set-blue/1601104332.prd,1601104332,Boys Chequerboard Towelling Polo And Short Set - Blue,Mini V by Very,GBP,9.50,14,Save up to £5,,,https://media.very.co.uk/i/very/WCVS2_SQ1_0000000047_GREEN_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Chequerboard Towelling Polo And Short Set from V by Very, Blue, Polo neck, Soft and comfortable, Dries quicklyÂ , Elasticated waist with drawstring, Short sleeves","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,True
https://www.very.co.uk/mini-v-by-very-boys-4-piece-waistcoat-short-sleeve-shirt-bow-tie-and-short-set-blue/1601057084.prd,1601057084,"Boys 4 Piece Waistcoat, Short Sleeve Shirt, Bow Tie And Short Set - Blue",Mini V by Very,GBP,36,,,3,5,https://media.very.co.uk/i/very/W6RTY_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,,"['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS']",,False
https://www.very.co.uk/everyday-boys-7-pack-trunks-black/1600428995.prd,1600428995,Boys 7 Pack Trunks - Black,Everyday,GBP,14,,,40,4.7,https://media.very.co.uk/i/very/PT7KM_SQ1_0000000004_BLACK_PKf?$pdp_300x400_x2$&fmt=jpg,,"['3-4 YEARS', '5-6 YEARS', '7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/everyday-unisex-3-pack-school-sports-t-shirts-white/1600406892.prd,1600406892,Unisex 3 Pack School Sports T-shirts - White,Everyday,GBP,7,,,29,4.5,https://media.very.co.uk/i/very/PHNHR_SQ1_0000000013_WHITE_ASf?$pdp_300x400_x2$&fmt=jpg,"Great value pack of 3 tops, Â  - perfect for busy night (or morning) before school washesÂ ,  fabric means less time spent getting rid of creases,  finish keeps them fresh all day long, Fresh in white, Crew neck, Easy to pair with any shorts and track bottoms, Warning: keep away from fire and flames","['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS', '9-10 YEARS', '10-11 YEARS', '11-12 YEARS', '12-13 YEARS', '13-14 YEARS', '14-15 YEARS', '15-16 YEARS']","['Material Content: 100%Â\xa0cotton', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/adidas-youth-tiro-24-training-short-grey/1600968965.prd,1600968965,Youth Tiro 24 Training Short -grey,adidas,GBP,13,,,63,4.7,https://media.very.co.uk/i/very/VV67L_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,,"['7-8 YEARS', '9-10 YEARS', '11-12 YEARS', '13-14 YEARS', '15-16 YEARS']",,True
https://www.very.co.uk/under-armour-junior-boys-training-tech-vent-jacquard-t-shirt-blue/1601111699.prd,1601111699,Junior Boys Training Tech Vent Jacquard T-Shirt - Blue,UNDER ARMOUR,GBP,18,26,Save £8,,,https://media.very.co.uk/i/very/WDMI5_SQ1_0000000020_BLUE_MDf?$pdp_300x400_x2$&fmt=jpg,"End Use: Training, Junior Boys Training Tech Vent Jacquard T-Shirt by UNDER ARMOUR, Blue, UA Techâ¢ is our original go-to training gear. This shirt features ultra-breathable, comfortable fabric with all-over jacquard ., Soft and comfortable UA Techâ¢ fabric with all-over jacquard for ultimate breathability, Material wicks sweat and dries really fast, Odour control technology minimizes odour, Crew neck, Short sleeves","['XS', 'S', 'M', 'L', 'XL']","['Material Content: BODY: 100% Polyester', 'Washing Instructions: Machine Washable']",True
https://www.very.co.uk/v-by-very-boys-texture-shirt-and-short-set-stone-multi/1601078914.prd,1601078914,Boys Texture Shirt And Short Set - Stone - Multi,V by Very,GBP,18,,,1,5,https://media.very.co.uk/i/very/W94EC_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Texture Shirt And Short Set - Stone from V by Very, Multi, Short sleeveÂ , CollarÂ , Button fastening, Chest pockets, Elasticated waist shorts with drawstring fastening and side pockets","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/everyday-boys-single-jog-short-black/1601040433.prd,1601040433,Boys Single Jog Short - Black,Everyday,GBP,6,,,2,5,https://media.very.co.uk/i/very/W4VOE_SQ1_0000000004_BLACK_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Single Jog Short by Everyday, Black, Plain, Elasticated waist with drawstring","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,True
https://www.very.co.uk/marvel-top-and-sweat-shorts-set-multi/1601076384.prd,1601076384,Top And Sweat Shorts Set - Multi,Marvel,GBP,16,,,1,5,https://media.very.co.uk/i/very/W94H3_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,,"['3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS', '7-8 YEARS', '8-9 YEARS']",,False
https://www.very.co.uk/everyday-boys-palm-print-cotton-shorts-pjs-blue/1601104784.prd,1601104784,Boys Palm Print Cotton Shorts PJs - Blue,Everyday,GBP,5,8,Save up to £3.25,1,5,https://media.very.co.uk/i/very/WCJX7_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Palm Print Cotton Shorts Pjs by Everyday, Blue, 2-piece set made from breathable cotton, Featuring a smiley palm tree print, Ribbed crew neck, Short sleeves, Comfortable stretch waist shorts","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",['Material Content: 100% Cotton Single Jersey 180 GSM'],True
https://www.very.co.uk/v-by-very-boys-zip-texture-t-shirt-and-short-set-burgundy/1601078917.prd,1601078917,Boys Zip Texture T-Shirt And Short Set - Burgundy,V by Very,GBP,16,,,,,https://media.very.co.uk/i/very/W94EK_SQ1_0000000020_BLUE_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Zip Texture T-Shirt And Short Set from V by Very, Burgundy, Quarter zip, short sleeve T-shirt, Elasticated waist with drawstring shorts","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/mini-v-by-very-boys-sweat-and-short-washed-set-multi/1601109840.prd,1601109840,Boys Sweat And Short Washed Set - Multi,Mini V by Very,GBP,14,,,1,5,https://media.very.co.uk/i/very/WDU70_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweat And Short Washed Set from V by Very, Multi, Sweatshirt has long sleeves and a crew neckline, Shorts have an elasticated waist & drawstring fastening, Both feature an Always Smile graphic","['2-3 YEARS', '3-4 YEARS', '4-5 YEARS', '5-6 YEARS', '6-7 YEARS']",,False
https://www.very.co.uk/everyday-boys-sweatshirt-hoodie-stone/1601068806.prd,1601068806,Boys Sweatshirt Hoodie - Stone,Everyday,GBP,3.50,11,Save up to £9.50,2,5,https://media.very.co.uk/i/very/W7XTP_SQ1_0000000029_MULTI_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Sweatshirt Hoodie by Everyday, StoneÂ , Long sleeves, Kangaroo front pocket, Hooded, Ribbed cuffs and hem","['3 YEARS', '4 YEARS', '5 YEARS', '6 YEARS', '7 YEARS', '8 YEARS', '9 YEARS', '10 YEARS', '11 YEARS', '12 YEARS', '13 YEARS', '14 YEARS', '15 YEARS', '16 YEARS']",,False
https://www.very.co.uk/jack-jones-junior-boys-zip-polo-shorts-set-castle-rock/1601099882.prd,1601099882,Boys Zip Polo Shorts Set - Castle Rock,Jack & Jones Junior,GBP,30,,,,,https://media.very.co.uk/i/very/WCEPR_SQ1_0000000005_GREY_SLf?$pdp_300x400_x2$&fmt=jpg,"Boys Zip Polo Shorts Set by Jack & Jones Junior, Castle Rock, Two piece setÂ , Polo collar with quarter zip, Short sleeves, Elasticated waist shorts with side slip pockets","['8 YEARS', '10 YEARS', '12 YEARS', '14 YEARS', '16 YEARS']","['Material Content: 100% Cotton', 'Washing Instructions: Machine Washable']",True
