pdp_url,product_name,price_was,percentage_discount,selling_price,images,review,rating,breadcrumb,brand,size,care_instructions,properties,features
https://www.lidl.nl/p/livarno-home-kruidenrek/p100379081,Kruidenrek ,,,8.99,"['https://www.lidl.nl/assets/gcp019c25d8f1ed4e1c8288c0cd7bb6b5e9.jpeg', 'https://www.lidl.nl/assets/gcp019c25d8f1ed4e1c8288c0cd7bb6b5e9.jpeg', 'https://www.lidl.nl/assets/gcp4d821ca3cb9a4c96b30b1f70e4ba4276.jpeg', 'https://www.lidl.nl/assets/gcpb1d33fcb377f4478a87633c4c407cc65.jpeg', 'https://www.lidl.nl/assets/gcpdfd0fa12496c4039b2adeb9cc2484441.jpeg', 'https://www.lidl.nl/assets/gcp72b15b6e01614196aa602b0d69b15bbf.jpeg']",14,4.6,Home > Wonen & inrichting > Woondecoratie > Opbergen & bewaren,LIVARNO home,,,"Draaibaar kruidenrek, Ruimtebesparend en decoratief, 360° draaibaar voor snelle toegang tot alle kruiden, Incl. 9 glazen potjes met verschillende strooi-openingen in het deksel, Geschikt voor gemalen kruiden en specerijen, Vaatwasmachinebestendig, 10-delig, Vulhoeveelheid: elk ca. 85 ml, 9 Kruidenpotjes","{'Stijl': '-', 'Serie': '-', 'Kleur': 'Zwart', 'Verlichting': '-', 'Aantal vakken': '-', 'Onderhoudsvriendelijk': '-', 'Krasbestendig': '-', 'Materiaal': 'Kunststof, kruidenpotjes: Soda lime glas', 'Max. belasting': '-', 'Afmetingen': 'ca. Ø 17 x H 19,6 cm', 'Gewicht': 'Totaal: ca. 1205 g, kruidenrek: ca. 350 g, kruidenpotje met deksel en strooi-inzet: elk ca. 99 g'}"
https://www.lidl.nl/p/krups-koffiemachine-dolce-gusto-piccolo-xs-kp1a3b/p100368046,koffiemachine Dolce Gusto® Piccolo XS KP1A3B ,,,58.99,"['https://www.lidl.nl/assets/gcp1a4b0dbdeffc4da5a6ab06794b5c41c0.jpeg', 'https://www.lidl.nl/assets/gcp59cc9ed0499e4375b8ebcc737f9c6a48.jpeg', 'https://www.lidl.nl/assets/gcp620cfdb37108475089c5184e95a68ac5.jpeg', 'https://www.lidl.nl/assets/gcp83188c8693db4966bb4274512bd91d0c.jpeg', 'https://www.lidl.nl/assets/gcpa60361f7cab549d783266092b7fa4e39.jpeg', 'https://www.lidl.nl/assets/gcpb78c465a52ee4f90ad713bf15ddb4af5.jpeg', 'https://www.lidl.nl/assets/gcp3aa70b7ceafd47878f63d51b27292875.jpeg', 'https://www.lidl.nl/assets/gcp2618e4ea971e41dd9a17594d3d34c942.jpeg', 'https://www.lidl.nl/assets/gcpadacf6d836454f95bea952cbe9486c8a.jpeg', 'https://www.lidl.nl/assets/gcp2401506eb09e47eaa853dca553f8674c.jpeg', 'https://www.lidl.nl/assets/gcpc88eafd8ef4646febbbd06ac818e1ccf.jpeg']",18,4.4,Home > Keuken & huishouden > Keukenapparaten,Krups,,,"Jouw koffiebar-genot voor huis. Multi-drink systeem voor warme en koude dranken., Pompdruk: 15 bar, Compact ontwerp, Veelvuldige NESCAFÉ ® Dolce Gusto ® drankspecialiteiten, Eenvoudige bediening via keuzehendel, ECO-modus na 1 min., Exclusief en schoon capsulesysteem, Afneembare watertank 0,8 l",
https://www.lidl.nl/p/livarno-home-2-bakroosters/p100386828001,2 bakroosters ,,,5.99,"['https://www.lidl.nl/assets/gcp7d6a51de59bc4925a4ddbeac90cab8fe.jpg', 'https://www.lidl.nl/assets/gcp7dd12c59587849ed818c6aef7984e97a.jpg', 'https://www.lidl.nl/assets/gcp4247ef1f142240338b9dbc26cdde4962.jpg', 'https://www.lidl.nl/assets/gcpe1860d45d5494637affd2fc9083b09a2.jpg']",10,4.9,Home > Keuken & huishouden > Koken & bakken,LIVARNO home,,,"Ideaal om taarten, cakes etc. te koelen, bakken en decoreren., ILAG® Select SP-300 is de ideale enkellaagse PFAS-vrije coating voor het bakken van zoete lekkernijen., De goede antiaanbakeigenschappen in combinatie met de afgeronde algemene eigenschappen zorgen voor een langdurig gebruik., Temperatuurbestendig van -20 tot 230 °C, 2 stuks, Rond: ca. Ø 30 x H 2 cm, Rechthoekig: ca. L 36 x B 26 x H 2,7 cm, Rond: per stuk ca. 180 g, Rechthoekig: per stuk ca. 315 g",
https://www.lidl.nl/p/silvercrest-kitchen-tools-melkopschuimer/p100387818002,Melkopschuimer ,,,6.99,"['https://www.lidl.nl/assets/gcp2038388b230f4f72bfd450acfe675b0e.jpg', 'https://www.lidl.nl/assets/gcpd02e8a1018a2423ab12f57ca0b84ccf6.jpg']",23,4.3,Home > Keuken & huishouden > Keukenapparaten > Koffiezetapparaten & -accessoires,SILVERCREST® KITCHEN TOOLS,,,"Voor perfect melkschuim in korte tijd, Gemakkelijk te gebruiken met één druk op de knop, Roerstaaf van roestvrij staal, Comfortabel design, Incl. 2x 1,5-V-AA-batterijen, Toerental: 7000–9500 tpm",
https://www.lidl.nl/p/silvercrest-kitchen-tools-snijplank-met-glazen-weegschaal-en-opvangbak/p100384816,Snijplank met glazen weegschaal en opvangbak ,,,19.99,"['https://www.lidl.nl/assets/gcp0b7a07bbabd84b5682634fc77157e4b4.jpg', 'https://www.lidl.nl/assets/gcpf1d5b7ed72804304a64bde7812876675.jpg', 'https://www.lidl.nl/assets/gcp8cb796ca579a4e979fd1ec86814c496c.jpg', 'https://www.lidl.nl/assets/gcpe196722475c14da4941644570aa5e92d.jpg', 'https://www.lidl.nl/assets/gcp49418dc260d84f9d8a544414ef968088.jpg', 'https://www.lidl.nl/assets/gcpe979d252a81940189bec61d84fcc3bfe.jpg', 'https://www.lidl.nl/assets/gcp7871616af9604d96b9e08e7f7b9b0c7c.jpg', 'https://www.lidl.nl/assets/gcp41c51dc36f7c4551a92d08b2e0f27b9f.jpg', 'https://www.lidl.nl/assets/gcpb8c376c1d3694f718113686fd8bbca05.jpg', 'https://www.lidl.nl/assets/gcp06dc3193861544c2b73bba81eea2325c.jpg', 'https://www.lidl.nl/assets/gcpf5a116e83ba344c993cd4690c7ac2cd2.jpg']",24,4.3,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,,"{'Max. belastbaarheid': '5 kg', 'Tare-functie': 'ja', 'Verdeling': '1 g / 0,05 oz / 1 ml', 'Functies': 'Automatisch inschakelen, automatische uitschakeling, overbelastings- en batterijwisselindicator', 'Weergave': 'LC-display', 'Uitrusting': '2x AAA-batterij', 'Gewichtseenheid': 'g, oz, lb:oz, ml, fl.oz', 'Weegbereikmateriaal': 'Glas', 'Kleur': 'bruin, wit, zwart', 'Leveringsomvang': '1x snijplank (met uitsparing voor weegschaal), 1x weegschaal (inclusief batterijen), 1x opvangbak om aan de snijplank te bevestigen, 2x AAA-batterijen'}"
https://www.lidl.nl/p/livarno-home-tafelkleed-of-tafelloper/p100379641,Tafelkleed of tafelloper ,,,9.99,"['https://www.lidl.nl/assets/gcpe1221f0f2ba448b098068ff22904c91d.jpeg', 'https://www.lidl.nl/assets/gcpc67fed56d2314b7d8491ebd564b031e6.jpeg', 'https://www.lidl.nl/assets/gcpf78fb116caa44d47bb2af3ea80bf9565.jpeg', 'https://www.lidl.nl/assets/gcp5b5941a1638343389be4f4ad899bc996.jpeg', 'https://www.lidl.nl/assets/gcp7ecd33ddb3564789b7872c29f5c04719.jpeg', 'https://www.lidl.nl/assets/gcp38065fed46c347508538dbd14c89f73d.jpeg', 'https://www.lidl.nl/assets/gcp1a08b826dee8473098ee4185551da089.jpeg', 'https://www.lidl.nl/assets/gcp8941d776b1814787b670cd39d8c9d50d.jpeg', 'https://www.lidl.nl/assets/gcpd713eb3ad5794a52960537414e7a73db.jpeg', 'https://www.lidl.nl/assets/gcp1c409a3d6fde41c690ab75c4a5c71b25.jpeg', 'https://www.lidl.nl/assets/gcp2f012781f793458d9474ca66a44ced31.jpeg', 'https://www.lidl.nl/assets/gcp8efcff90af2d42cbb1ceec666f13ad09.jpeg', 'https://www.lidl.nl/assets/gcp7b798535442b43e3854df10bebcfce32.jpeg', 'https://www.lidl.nl/assets/gcpdc45d36f8dce40b99bb825d0257da9dd.jpeg', 'https://www.lidl.nl/assets/gcp1545888386954f70a5d15101f5dfd632.jpeg']",8,4.9,Home > Wonen & inrichting > Keuken & eetkamer,LIVARNO home,,,,"{'Kleur': 'grijs, roze', 'Functie': 'met glittereffect, PVC-vrij', 'Materiaal': 'Materiaal: 95% polyester (gerecycled), 5% gemetalliseerde vezels', 'Afmetingen': 'Tafelkleed: ca. L 130 x B 170 cm', 'Onderhoudsinstructies': 'wassen op max. 30 °C'}"
https://www.lidl.nl/p/grillmeister-pizzasteen/p100388219002,Pizzasteen ,9.99,20%,7.99,"['https://www.lidl.nl/assets/gcp806cddfda5fd4033a18f222d197cd539.jpg', 'https://www.lidl.nl/assets/gcpd8507e789ba54ddc80b79457eb08873d.jpg', 'https://www.lidl.nl/assets/gcp430ea6fb5ae645838e4a8a1eee255a88.jpg']",14,4.6,Home > Keuken & huishouden > Koken & bakken,GRILLMEISTER,,,"Voor knapperige pizza of krokant flammkuchen, Warmteopslaande cordieriet baksteen voor korte kooktijden bij hoge temperatuur, Vocht absorberend voor extra knapperige bodems, Geschikt voor oven en grill","{'Diameter': 'rond: Ø 38 cm; rechthoekig: 30 x 38 cm', 'Coating': '-', 'Geschikt voor': 'Oven en grill', 'Bodemdikte': '-', 'Materiaal': 'Cordieriet baksteen', 'Handvatmateriaal': '-', 'Vaatwasserbestendig': '-', 'Gewicht': '-'}"
https://www.lidl.nl/p/dirt-devil-stofzuiger-dd2503/p100365396,Stofzuiger DD2503 ,,,69.99,"['https://www.lidl.nl/assets/gcp827b869f8d964df7bcf91af1b35a4a66.jpeg', 'https://www.lidl.nl/assets/gcpcb01f0efe87945b1bc92c95acf02b784.jpeg', 'https://www.lidl.nl/assets/gcp43bc4698a2c14f33812002b23fe5eff7.jpeg', 'https://www.lidl.nl/assets/gcpf8bf038ec5f4420b9626f66d2ed94bc4.jpeg', 'https://www.lidl.nl/assets/gcp51b7786a83884836b96ca69888f10b49.jpeg', 'https://www.lidl.nl/assets/gcp83bb91762417489880bb95b514b0b773.jpeg', 'https://www.lidl.nl/assets/gcpec07d359b9cb46e9b1b39f65670f3c3a.jpeg', 'https://www.lidl.nl/assets/gcp57d238416cb74d85895ffad6d1a94d30.jpeg', 'https://www.lidl.nl/assets/gcp7854b78f083a4b348483a4fb805b585c.jpeg', 'https://www.lidl.nl/assets/gcpf4de3fad703e4e35be86678b35f03567.jpeg', 'https://www.lidl.nl/assets/gcp8d0eaf1942574d6e94af0c123ff795e7.jpeg']",25,4.2,Home > Keuken & huishouden > Huishouden & schoonmaken,Dirt Devil,,,"Stofzuiger met één stofzak, Met een stofcapaciteit van 2,2 liter en een bereik van 7,5 meter, Reikwijdte: 7,5 m (kabellengte: 5 m), Stofcapaciteit: 2,2 l, Inclusief combiborstel - voor tapijten en harde vloeren, Inclusief - voor smalle hoeken en bekleding, Stille werking - geluidsniveau: 78 dB, Compact design met draaggreep, 74,5 cm metalen telescopische buis, Krachtige 800 W motor voor optimale schoonmaakresultaten (ook voor dierlijk haar), Leeg het reservoir met een simpele druk op de knop en zonder je handen vuil te maken",
https://www.lidl.nl/p/silvercrest-kitchen-tools-monsieur-cuisine-smart/p100389529,Monsieur Cuisine Smart ,,,499.0,"['https://www.lidl.nl/assets/gcp0944439259604583adce73d2a4772dd7.jpg', 'https://www.lidl.nl/assets/gcp09de2235b4ea4c4bb2b12e1c84c69beb.jpeg', 'https://www.lidl.nl/assets/gcp4a9402da357544faa610e6b998420769.jpeg', 'https://www.lidl.nl/assets/gcpc10909fc4347407b83469a992c6d27f0.jpeg', 'https://www.lidl.nl/assets/gcpa6941ffa585b4a27947a2f5667b0625e.jpeg', 'https://www.lidl.nl/assets/gcpc93556bad1284c3093e2f66dfd17bb2e.jpeg', 'https://www.lidl.nl/assets/gcpf15f9231283540f99e2144e05a041d54.jpeg', 'https://www.lidl.nl/assets/gcp5bb19276af2842209ac119b68d227ef4.jpeg']",10,4.8,Home > Keuken & huishouden > Monsieur Cuisine,SILVERCREST® KITCHEN TOOLS,,,,"{'Kleur': 'zwart', 'Linksdraaiend': ""voor het roeren van soepen, risotto's, stoofschotels etc. en het voorzichtig bereiden van voedsel zonder te vermalen"", 'Rechtsdraaiend': 'voor het vermalen van ingrediënten', 'Snelheidsinstellingen': '10-traps snelheidsregeling en extra turbofunctie voor pulserend mengen', ""Automatische programma's"": 'Kneden, stomen, aanbraden, bereiding van smoothies, pureren, reinigen, eieren koken, fermenteren, slow cooking en sous-vide', 'Weegschaal': 'Geïntegreerde keukenweegschaal voor direct wegen in de pan (tot 5 kg)', 'Display': 'Responsief en 8＂-touchdisplay voor eenvoudige bediening', 'Timer': '99 minuten', 'COOKING-PILOT': 'meer dan 1000 voorgeïnstalleerde recepten met stapsgewijze instructies', 'VIDEO GUIDED COOKING': 'bij geselecteerde recepten', 'WLAN-functie': 'voor maandelijkse receptenupdates', 'Spraakbesturing': 'Google Assistent (met actieve WLAN-verbinding)', 'Weekplanner': '✓', 'Kookfunctie': '1.050 Watt', 'Mixen': '1.000 Watt', 'Toerental': 'ca. 125 tot 5.500 tpm', 'Temperatuurinstelling': 'van 37 tot 130 °C', 'Accessoires': 'Alle accessoires zijn vaatwasmachinebestendig en BPA-vrij', 'Afmetingen': 'ca. 45,7 x 37 x 29 cm'}"
https://www.lidl.nl/p/silvercrest-kitchen-tools-wafelijzer/p100387639,Wafelijzer ,,,24.99,"['https://www.lidl.nl/assets/gcp16c3f375307c48bb925ebad47f14411c.jpg', 'https://www.lidl.nl/assets/gcpfcdac0a06b984f878cfaa3b091d0228b.jpg', 'https://www.lidl.nl/assets/gcpab5c530c12c545c1b7ff85efed077831.jpg', 'https://www.lidl.nl/assets/gcpdf8add468b3c4b57ba7b5e89e01d6a86.jpg', 'https://www.lidl.nl/assets/gcp46a81ce67f8f41ed9532cd5adc04dedd.jpg', 'https://www.lidl.nl/assets/gcpf61e6cfb01144392a239c0227d2c253b.jpg', 'https://www.lidl.nl/assets/gcpa283d49712ff4a0c9a385859f71eab1c.jpg', 'https://www.lidl.nl/assets/gcp787341b792944dfb8b19f5656bde9513.jpg', 'https://www.lidl.nl/assets/gcp1d22820732ae4309a02b9d7597a86a4a.jpg', 'https://www.lidl.nl/assets/gcp452c56ad985d43158dcb0feb36f5037b.jpg', 'https://www.lidl.nl/assets/gcp09a172f695e84df3b35b25f66dbfabd6.jpg', 'https://www.lidl.nl/assets/gcpd50076ae30b8446891696aa1e2fc707e.jpg', 'https://www.lidl.nl/assets/gcped6eac4a6d894608967e6474e822100f.jpg', 'https://www.lidl.nl/assets/gcp3701da4cae88428db0d78c19579e5d65.jpg', 'https://www.lidl.nl/assets/gcp416e3bf408284b55920db4505db48863.jpg', 'https://www.lidl.nl/assets/gcp5b666af9c61c406fba2b1f671f627682.jpg', 'https://www.lidl.nl/assets/gcp9c2c4d3cc5bb45bdae43225326686e91.jpg', 'https://www.lidl.nl/assets/gcp8506d5030c8347fe8475e8bd4aff30e6.jpg']",17,4.5,Home > Keuken & huishouden > Keukenapparaten,SILVERCREST® KITCHEN TOOLS,,,"3 in 1: Belgische wafels, motiefwafels, donuts, Verwisselbare platen met hoogwaardige antiaanbaklaag van ILAG®, ILAG® Select SP-300 is de ideale een- of tweelaagse PTFE en PFAS-vrije coating voor het zoete bakken. Het goede anti-aanbakeffect in combinatie met de afgeronde algemene eigenschappen zorgen voor een langdurig gebruik, Baklampje met rode en groene indicatorlamp met roestvrijstalen applicatie, Afsluitbaar handvat, Antislipvoetjes, Met praktische snoeropwikkeling, Incl. receptideeën","{'Vermogen': '750 W', 'Bruiningsniveaus': '-', 'Elektronische bruiningregeling': 'ja', 'Stop-functie': 'nee', 'Materiaal': 'Aluminium-drukgieten, kunststof', 'Snoerlengte': 'ca. 1 m', 'Afmetingen': 'ca. L 235 x B 250 x H 110 mm', 'Gewicht': 'ca. 1,5 kg', 'Leveringsomvang': '1x wafelapparaat'}"
https://www.lidl.nl/p/ernesto-drinkglazenset/p100375026,Drinkglazenset ,,,8.99,"['https://www.lidl.nl/assets/gcp496055ca43f940ed9c04cb4eb44c1cee.jpeg', 'https://www.lidl.nl/assets/gcp1d7a7e68f8284120aa7216112eecb5e9.jpeg', 'https://www.lidl.nl/assets/gcpdabbe53368d242079cc6d7ec9a2be895.jpeg', 'https://www.lidl.nl/assets/gcpf5b6950464934f7381180abfc83e53c0.jpeg', 'https://www.lidl.nl/assets/gcp04a2302a3add42729fe95869578505f0.jpeg', 'https://www.lidl.nl/assets/gcp9c33712ae0104b619c9289e52d552748.jpeg', 'https://www.lidl.nl/assets/gcp3786c60e79de472580246f144e139ef8.jpeg', 'https://www.lidl.nl/assets/gcpb7632f4b39a749daa2fa07cbed215c8b.jpeg', 'https://www.lidl.nl/assets/gcpc4622d44c49b47728bd6e2b461f23237.jpeg', 'https://www.lidl.nl/assets/gcp26876c367a864f8f9b674c2a5101f8e5.jpeg', 'https://www.lidl.nl/assets/gcpdb9f7c5d5b5a495d990748895b5a1789.jpeg', 'https://www.lidl.nl/assets/gcpa09559183ee84c6b9a5ca3f1f296120f.jpeg', 'https://www.lidl.nl/assets/gcpb8c8e066c96f4e8f81c468a483fb8e5e.jpeg', 'https://www.lidl.nl/assets/gcpdf42e2bb83f040d1af79a6f886b82ff0.jpeg', 'https://www.lidl.nl/assets/gcpba7c859a23b643f8a49b90f50120075f.jpeg', 'https://www.lidl.nl/assets/gcpcaa0a92b7f564d8a805f00da89300c1b.jpeg', 'https://www.lidl.nl/assets/gcpc56a098df5924b85bf2bcbd3e8ebb11d.jpeg']",9,4.9,Home > Keuken & huishouden > Tafelen,ERNESTO®,,,"Voor limonade, vruchtensappen, cocktails of milkshakes, 8 herbruikbare rietjes met stoppers - spaart het milieu en grondstoffen, Schroefdeksels beschermen dranken tegen insecten, BPA-vrij: geen bisfenol A","{'Onderdelen': 'Elk 4x drinkglazen, 4x deksels, 8x rietjes, 4x receptvoorstellen', 'Bruikbaar volume': 'Drinkglazen / drinkglazen met handvat: ca. 460 ml', 'Duurzaamheid & krasbestendigheid': '-', 'Vorm': '-', 'Materiaal': 'Soda lime glas, tin, kunststof', 'Afmetingen': 'Drinkglazen: ca. 7,7 x 7,7 x 13,4 cm', 'Temperatuurbestendigheid': '-', 'Vaatwasserbestendig': 'Ja, drinkglazen en rietjes', 'Geschikt voor magnetron': '-'}"
https://www.lidl.nl/p/bosch-volautomatisch-koffiezetapparaat-serie-2-verocafe-tie20109/p100366676,Volautomatisch koffiezetapparaat Serie 2 VeroCafe TIE20109 ,,,399.0,"['https://www.lidl.nl/assets/gcp9cd7d77ee02c4923ac6c28946e9298ec.jpeg', 'https://www.lidl.nl/assets/gcp2078d1d32f424e4f87a387d6d0460991.jpeg', 'https://www.lidl.nl/assets/gcp48370db3cdf34dfe8bf23bc52821cab5.jpeg', 'https://www.lidl.nl/assets/gcp20e9b5189fe444e4af39ef796e89575f.jpeg', 'https://www.lidl.nl/assets/gcp8fa92e2a181f40098e031bceecb74135.jpeg', 'https://www.lidl.nl/assets/gcpac1ab201a93440b4b52242e79e93aa49.jpeg', 'https://www.lidl.nl/assets/gcpbf14aa83c19b4f7f901619721c3c979a.jpeg']",45,4,Home > Keuken & huishouden > Keukenapparaten,BOSCH,,,"Begin je dag goed met een heerlijk kopje koffie, precies zoals jij het wilt, Dankzij het duidelijke easy Select display kies je in een paar tellen jouw favoriete koffiespecialiteit, Met één druk op de knop zet je espresso, cappuccino of latte macchiato, perfect afgestemd op jouw smaak, Met Calc’nClean blijft je machine moeiteloos schoon en fris, zo geniet je altijd van de lekkerste koffie!, Dankzij het Aroma max systeem geniet je keer op keer van de allerlekkerste koffie. Elke druppel zit boordevol smaak, Proef het verschil: de duurzame keramische molen maalt jouw bonen perfect voor een consistent heerlijke koffie, elke weer","{'Vermogen': '1300 W', 'Pompdruk': '15 bar', 'Inhoud watertank': '1,4 L', 'Afmetingen': '42 x 24,7 x 37,8 cm', 'Gewicht': '6,86 kg'}"
https://www.lidl.nl/p/livarno-home-strijkplankovertrek/p100388792,Strijkplankovertrek ,,,5.99,"['https://www.lidl.nl/assets/gcp932142ed8a514ae0ac013f953f58830a.jpg', 'https://www.lidl.nl/assets/gcp5cb36aaa610542c4af72a3179e5dafcc.jpg', 'https://www.lidl.nl/assets/gcp33c28215af6442b2af8a72024e9c5ee5.jpg', 'https://www.lidl.nl/assets/gcpd0c55acdde2b41268ddecf9ac4d85750.jpg', 'https://www.lidl.nl/assets/gcp9234dbfe83a64d45b5d49f8101eb7a4e.jpg', 'https://www.lidl.nl/assets/gcpf9795a7f5b7748d0953bf888188869c7.gif', 'https://www.lidl.nl/assets/gcp32c4f5f417304684b16b73ed82cd4935.jpg', 'https://www.lidl.nl/assets/gcp37b31767a7b4400380774d1e55761426.jpg', 'https://www.lidl.nl/assets/gcpb3953c1319644128966375c72c20191e.jpg', 'https://www.lidl.nl/assets/gcpf44b07444d294c1ab49e9041aab83514.jpg', 'https://www.lidl.nl/assets/gcpc7e1d78cb22c4c66a7453ee877e70639.jpg', 'https://www.lidl.nl/assets/gcpdf494c780a9a4ea1b8e02ed2c756d8ac.jpg']",14,4.5,Home > Keuken & huishouden > Wassen & strijken,LIVARNO home,,,"Slijtvast bovenmateriaal van 100 % katoen, Anti-druppel-functie: meerlagige, bijzonder dampdoorlatende opbouw voorkomt het afdruppelen van condenswater, Turbo-glijzone: meerdere malen met het strijkijzer over het turbo-oppervlak halen voor optimale glij-eigenschappen, Warmtereflecterende aluminium tussenlaag, Trekkoord met stopper en klittenbandsluiting voor eenvoudig aanbrengen en een stevige pasvorm, Geschikt voor gangbare strijkplanken (30–38 cm breed en 110–120 cm lang), Laat het strijkijzer niet voor langere tijd op de strijkplankhoes staan","{'Materiaal': 'Bovenmateriaal van 100 % katoen', 'Afmetingen': '30–38 cm breed en 110–120 cm lang', 'Lagen': '5-lagige vulling', 'Strijkoppervlak': 'Turbo-glijzone'}"
https://www.lidl.nl/p/vileda-radiatordroogrek/p100367403,Radiatordroogrek ,,,8.99,"['https://www.lidl.nl/assets/gcp3d9bb46cef0a4854ac35e4767f5201c8.jpeg', 'https://mycliplister.com/thumb/89203/1034579ae49c5dfad2b52feb43c5949863b7813fd3ff109dce35ebd52fad43181fbaf61c5357cf2fa9f15dd5c20c87434', 'https://www.lidl.nl/assets/gcp23bd6b16312b4fd69080b9e73b1e7aa4.jpeg', 'https://www.lidl.nl/assets/gcpe042dabf2887434981eaa7a22cd75c99.jpeg']",16,4.5,Home > Keuken & huishouden > Wassen & strijken,Vileda,,,,
https://www.lidl.nl/p/livarno-home-kinderservies/p100375755,Kinderservies ,,,5.99,"['https://www.lidl.nl/assets/gcp9972b0e3190542fa938b97e3ce4c235e.jpeg', 'https://www.lidl.nl/assets/gcpfd396ea7093341dfbc18dc26d27532f6.jpeg', 'https://www.lidl.nl/assets/gcp7566c1176f3f4c2bad3eaba7ea42b961.jpeg', 'https://www.lidl.nl/assets/gcp6211d6ff228a406daeb68b94381f230d.jpeg', 'https://www.lidl.nl/assets/gcp8cab8d70cd014548ac59837d5b5a7c1d.jpeg']",16,4.3,Home > Keuken & huishouden > Tafelen,LIVARNO home,,,"Bord, schaal, drinkbeker en bestek, Geschikt voor magnetron en vaatwasmachines, BPA-vrij: geen bisfenol A, 5-delig","{'Vaatwasmachinebestendig': 'Ja', 'Geschikt voor magnetron': 'Ja', 'Materiaal': 'Kunststof', 'Afmetingen': 'Eddie de Otter: Bord: ca. Ø 20,8 cm, schaal: ca. Ø 15,3 x H 3,6 cm, beker: ca. Ø 7 x H 11 cm, bestek: ca. L 13,5 cm; Emmy de vos: Bord: ca. Ø 20,8 cm, schaal: ca. Ø 15,3 x H 3,6 cm, mok: ca. B 12 x H 6,5 cm, bestek: ca. L 13,5 cm; Vlokje de ree: Bord: ca. Ø 20,8 cm, schaal: ca. Ø 15,3 x H 3,6 cm, mok: ca. B 12 x H 6,5 cm, bestek: ca. L 13,5 cm; Hektor de leeuw: Bord: ca. Ø 20,8 cm, schaal: ca. Ø 15,3 x H 3,6 cm, beker: ca. Ø 7 x H 11 cm, bestek: ca. L 13,5 cm', 'Aanbevolen leeftijd': '8 / 12 maanden'}"
https://www.lidl.nl/p/livarno-home-deeg-en-koekjesroller/p100381516,Deeg- en koekjesroller ,,,6.99,"['https://www.lidl.nl/assets/gcp4447a82b0514414cb95608056199fdcf.jpeg', 'https://www.lidl.nl/assets/gcp02ffe6fa85fc4b9a8173d8c336e0c885.jpeg', 'https://www.lidl.nl/assets/gcp6572c02d74ef48d5b44b62b83f44f605.jpeg', 'https://www.lidl.nl/assets/gcp193744e2bfcb4efeb8e4d69fd21f3f01.jpeg', 'https://www.lidl.nl/assets/gcp2d926b9eb2734a1c9152346485f320b3.jpeg', 'https://www.lidl.nl/assets/gcp492ca5a426334fff8eae85b5d24a1d7c.jpeg', 'https://www.lidl.nl/assets/gcpa00e1cb464554425be0f0109e4b8f214.jpeg']",9,4.9,Home > Keuken & huishouden > Koken & bakken,LIVARNO home,,,"Deegroller ,  , Koekjesroller ,  ",
https://www.lidl.nl/p/grillmeister-bbq-rooster/p100371945,BBQ rooster ,,,9.99,"['https://www.lidl.nl/assets/gcp67457603f78f4395991202dde9e29ca2.jpeg', 'https://www.lidl.nl/assets/gcpbb9a0f500a9240ec9fbf0fb9000d05c3.jpeg', 'https://www.lidl.nl/assets/gcp363f10f037ac4efca8e1c9208d951450.jpeg', 'https://www.lidl.nl/assets/gcpd4238a4eecc648b8ae11e113406cdafd.jpeg', 'https://www.lidl.nl/assets/gcpb9d643d3557642fcbcb9023c72bdb319.jpeg', 'https://www.lidl.nl/assets/gcpa84bae2477784b0186e1b356da96bd2b.jpeg', 'https://www.lidl.nl/assets/gcp24197137c9bd4c489d553d6b46c77ec2.jpeg', 'https://www.lidl.nl/assets/gcp6005e029240f4681b57e3e155e8d264c.jpeg', 'https://www.lidl.nl/assets/gcpfd90da5f9dce435f8827fe2609e2a222.jpeg', 'https://www.lidl.nl/assets/gcpc184eb3a1c344c14ae3c65e161481343.jpeg', 'https://www.lidl.nl/assets/gcp18c8c177b3d14f62b5dd9413b9527647.jpeg', 'https://www.lidl.nl/assets/gcp442dd5c515e44b3aab9a3ed964679167.jpeg', 'https://www.lidl.nl/assets/gcp683fc0179f3f4bcfad0aaee061910cd9.jpeg', 'https://www.lidl.nl/assets/gcpc5143f34326c4164b979e9b3cfb9622c.jpeg', 'https://www.lidl.nl/assets/gcpdf42d9b9bb14463395479736bfb721f1.jpeg', 'https://www.lidl.nl/assets/gcpe757243f7b9849a0bb4fd9d6d22511f2.jpeg', 'https://www.lidl.nl/assets/gcp4d0a3804f6074109984ff62eeb850504.jpeg', 'https://www.lidl.nl/assets/gcpd7f1eacdb2614948a330fc3a834e2973.jpeg', 'https://www.lidl.nl/assets/gcpeca3aed180c94abf86f7a383816bd1a5.jpeg', 'https://www.lidl.nl/assets/gcp8bc9e0ae30e7470faa0305d545a1b69b.jpeg']",19,4.4,Home > Wonen & inrichting > Tuin & balkon > Barbecues,GRILLMEISTER,,,,
