pdp_url,product_name,selling_price,regular_price,rating,review,image,ingredients,warning,specification,promotion_description,product_description
https://www.walmart.com/ip/Men-s-Nike-Josh-Jacobs-Green-Green-Bay-Packers-Team-Game-Jersey/5907138924,Men's Nike Josh Jacobs  Green Green Bay Packers Team Game Jersey,129.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Nike-Josh-Jacobs-Green-Green-Bay-Packers-Team-Game-Jersey_2e7cf55c-e090-40b3-bd22-ac1c27939fa9.130e822e938579ecf76cfd38945c5eee.jpeg,,,"{'Country of Origin - Textiles': 'Imported', 'Assembled Product Weight': '0.6 lb', 'Brand': 'Nike', 'Gender': 'Male', 'Manufacturer': 'Football Fanatics/Ruppshirts', 'Color': 'Green'}",,"This Josh Jacobs Nike Game Jersey is an essential piece of gear for any Green Bay Packers fan looking to highlight their favorite player. The heat-sealed name, number and team details provide a kickoff-ready look that elevates your excitement for game day. Made with comfort in mind, this Green Bay Packers Team replica jersey delivers a standard, lightweight fit and features breathable mesh side panels for added ventilation."
https://www.walmart.com/ip/Mens-Grey-Color-Synthetic-Short-Sleeve-Tee-Arch-Over/15127173438,NFL San Francisco 49ers Mens Gray Color Synthetic Short Sleeve Tee Arch Over,22.98,,1.0,1,https://i5.walmartimages.com/seo/Mens-Grey-Color-Synthetic-Short-Sleeve-Tee-Arch-Over_40d97e26-5346-42ff-bca4-bd0963492b1e.3f4b599273bf6213b7dc16fa2daf0ada.jpeg,,,"{'Clothing Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Polyester', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NFL', 'Sports Team': 'San Francisco 49ers', 'Brand': 'San Francisco 49ers', 'Color': 'ATHLETIC GRAY HEATHER'}",,"Be ready for another Touch Down wearing this NFL Mens SS Synthetic Tee by Fanatics. Perfect to wear on Game Day or any day you want to show off that team pride! It features NFL Team screen print graphics, Crew Neck, Short Sleeves, Male sizes S-3XL. Made of soft 100% Polyester fabric to keep you comfortable with great freedom of movement during any indoor or outdoor activity. Officially licensed by the NFL."
https://www.walmart.com/ip/Women-s-Nike-Patrick-Mahomes-Red-Kansas-City-Chiefs-Game-Jersey/5255101533,Women's Nike Patrick Mahomes Red Kansas City Chiefs Game Jersey,129.99,,4.2,,https://i5.walmartimages.com/seo/Women-s-Nike-Patrick-Mahomes-Red-Kansas-City-Chiefs-Game-Jersey_5ad34d4f-a92c-4e2e-b46b-2a44df98058f.aeaea8ab9d0438e5397c805d6d3309ed.jpeg,,,"{'Country of Origin - Textiles': 'Imported', 'Assembled Product Weight': '0.5 lb', 'Brand': 'Nike', 'Gender': 'Female', 'Manufacturer': 'Football Fanatics/Ruppshirts', 'Color': 'Red'}",,"Rep the on-field look of your favorite Kansas City Chiefs player with this Patrick Mahomes Game jersey from Nike. Its heat-sealed name, numbers and team details provide a kickoff-ready aesthetic while also offering a comfortable, lightweight feel. Designed for everyday movement, this jersey has a versatile tailored fit and features mesh side panels for added ventilation as you celebrate every big play by the Kansas City Chiefs this season."
https://www.walmart.com/ip/Men-s-Nike-Jayden-Daniels-Carbon-Black-Washington-Commanders-Fashion-Jersey/14873623184,Men's-Nike Jayden Daniels Carbon Black Washington Commanders Fashion Jersey,129.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Nike-Jayden-Daniels-Carbon-Black-Washington-Commanders-Fashion-Jersey_46121fd2-87fe-4cf9-8217-05da88bb0fdd.5722a0f4b35daba54cd06617df1a4969.jpeg,,,"{'Assembled Product Weight': '0.9 lb', 'Brand': 'Nike', 'Gender': 'Male', 'Color': 'Black'}",,"Elevate your Washington Commanders attire with this Jayden Daniels Fashion Jersey from Nike. Its loose fit is designed for movement, while its mesh side panels ensure you stay cool and comfortable all day long. With side splits for a better fit and both Washington Commanders and Jayden Daniels graphics, this piece will add team spirit and style to any outfit."
https://www.walmart.com/ip/Men-s-Nike-Jayden-Daniels-Burgundy-Washington-Commanders-Player-Game-Jersey/7232074017,Men's Nike Jayden Daniels Burgundy Washington Commanders  Player Game Jersey,,,4.8,6,https://i5.walmartimages.com/seo/Men-s-Nike-Jayden-Daniels-Burgundy-Washington-Commanders-Player-Game-Jersey_174106fb-c297-4bc7-bdeb-b18875d3dad6.b0a65e5724476e4f55b557c0ced9a1a0.jpeg,,,"{'Assembled Product Weight': '0.6 lb', 'Brand': 'Nike', 'Gender': 'Male', 'Manufacturer': 'Nike', 'Color': 'Burgundy'}",,"Rep the on-field look of your favorite Washington Commanders player with this Jayden Daniels Fashion Game Jersey from Nike. Its screen print name, numbers and team details provide a kickoff-ready aesthetic while also offering a comfortable, lightweight feel. Designed for everyday movement, this jersey has a versatile tailored fit and features mesh side panels for added ventilation as you celebrate every big play by the Washington Commanders this season."
https://www.walmart.com/ip/Men-s-Black-Tennessee-Volunteers-Mist-Runner-T-Shirt/2136641028,Men's Black Tennessee Volunteers Mist Runner T-Shirt,29.99,,5.0,1,https://i5.walmartimages.com/seo/Men-s-Black-Tennessee-Volunteers-Mist-Runner-T-Shirt_85464d4a-0907-44a8-9ee2-348f2c06f2df.272f4d492e75d5e53e5e8da0fc59c77c.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Tennessee Volunteers', 'Brand': 'College Brand', 'Color': 'Black', 'Manufacturer': 'Fanatics Branded'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Men-s-Black-Oregon-Ducks-Flag-T-Shirt/1789867240,Men's Black Oregon Ducks Flag T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Black-Oregon-Ducks-Flag-T-Shirt_ff6683ca-7615-4c48-89d9-70cbec531546.e3693f309464d1e58a5de97c0718dffd.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Flag, Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Oregon Ducks', 'Brand': 'College Brand', 'Color': 'Black', 'Manufacturer': 'Fanatics Branded', 'Assembled Product Dimensions (L x W x H)': '10.40 x 9.50 x 1.60 in'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Men-s-Black-Oregon-Ducks-Liberty-T-Shirt/1900371463,Men's Black Oregon Ducks Liberty T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Black-Oregon-Ducks-Liberty-T-Shirt_36f1600d-32da-49a8-9c08-33c66c2f632e.db6c88ff5a7c8908e105df24388c2ece.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Oregon Ducks', 'Brand': 'College Brand', 'Color': 'Black'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Men-s-Nike-Tucker-Kraft-Green-Green-Bay-Packers-Game-Jersey/13357419488,Men's Nike Tucker Kraft  Green Green Bay Packers  Game Jersey,129.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Nike-Tucker-Kraft-Green-Green-Bay-Packers-Game-Jersey_99669eff-7523-4ccb-b9b4-5618e48228da.a5f6ddca9a1bdf3845d652b15f2174f4.jpeg,,,"{'Assembled Product Weight': '0.6 lb', 'Brand': 'Nike', 'Gender': 'Male', 'Color': 'Green'}",,"Show your Green Bay Packers pride in this Tucker Kraft Game Jersey from Nike. This officially licensed NFL jersey is crafted from breathable polyester tricot with mesh side panels for extra breathability, so you can stay cool and comfortable while cheering on your favorite player. Featuring screen print name, numbers, and team details, this jersey is designed for movement with side splits at the hem for a comfortable, game-ready feel. The sewn-on NFL Shield at the collar and satin woven jock tag at the hem offer a touch of premium, authentic style."
https://www.walmart.com/ip/Men-s-Heathered-Gray-Penn-State-Nittany-Lions-True-Sport-Football-T-Shirt/5203099130,Men's Heather Gray Penn State Nittany Lions Team Unity Football T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Heathered-Gray-Penn-State-Nittany-Lions-True-Sport-Football-T-Shirt_1568019b-9dc3-4696-8335-2bc04cec8c22.b9eb73de238e62b3b3fad5acd0d37ad8.jpeg,,,"{'Features': 'Breathable', 'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Penn State Nittany Lions', 'Brand': 'College Brand', 'Color': 'Heather Gray', 'Manufacturer': 'Fanatics Branded', 'Assembled Product Dimensions (L x W x H)': '10.40 x 9.50 x 1.60 in'}",,Display your passion for the Penn State Nittany Lions each time you wear this Team Unity Football T-Shirt. It features a printed graphic on the front chest. The classic crew neck cut and comfy cotton fabric make this tee an essential piece of any Penn State Nittany Lions fan's game day wardrobe.
https://www.walmart.com/ip/Men-s-Colosseum-Red-Ole-Miss-Rebels-Arch-Logo-3-0-Pullover-Hoodie/5194457919,Men's Colosseum Red Ole Miss Rebels Arch & Logo 3.0 Pullover Hoodie,49.99,,5.0,1,https://i5.walmartimages.com/seo/Men-s-Colosseum-Red-Ole-Miss-Rebels-Arch-Logo-3-0-Pullover-Hoodie_ee0f50f8-b981-456f-9b2e-f8ffd9b2a274.94b7f437e6167d4a4df4ab46d5756741.jpeg,,,"{'Size': 'L', 'Clothing Size': 'L', 'Fabric Content': '100% Cotton', 'Assembled Product Weight': '1.1 lb', 'Brand': 'Colosseum Athletics', 'Gender': 'Male', 'Model': '3.0', 'Color': 'Red', 'Sweater Style': 'Pullover'}",,"The Men's Colosseum Red Ole Miss Rebels Arch & Logo 3.0 Pullover Hoodie is the perfect way to show your unwavering support for the Ole Miss Rebels. Crafted from a soft cotton and polyester blend, this midweight hoodie ensures comfort and warmth during chilly game days. Embroidered Ole Miss Rebels graphics proudly display your allegiance, while the contrast-color hood lining adds a stylish touch. Whether you're cheering from the stands or simply showing your support, this hoodie is the perfect way to represent the Ole Miss Rebels in style."
https://www.walmart.com/ip/Men-s-Navy-Ole-Miss-Rebels-Team-Hometown-Collection-T-Shirt/5192490973,Men's Navy Ole Miss Rebels Team Hometown Collection T-Shirt,29.99,,5.0,1,https://i5.walmartimages.com/seo/Men-s-Navy-Ole-Miss-Rebels-Team-Hometown-Collection-T-Shirt_1c9cdcd2-2e1a-4bfc-ac9b-3c272dee8e5b.be4d76f9a68da51ad243322ea14abf6d.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Ole Miss Rebels', 'Brand': 'College Brand', 'Color': 'Navy', 'Manufacturer': 'Fanatics Branded'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Men-s-Nike-Chase-Brown-Black-Cincinnati-Bengals-Team-Game-Jersey/5070455019,Men's Nike Chase Brown  Black Cincinnati Bengals Team Game Jersey,129.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Nike-Chase-Brown-Black-Cincinnati-Bengals-Team-Game-Jersey_3d0007b5-7448-452b-9202-bd4a627aa34b.62aea9f4b179d08db55d3479e49eb3bc.jpeg,,,"{'Country of Origin - Textiles': 'Imported', 'Assembled Product Weight': '0.5 lb', 'Brand': 'Nike', 'Gender': 'Male', 'Manufacturer': 'Football Fanatics/Ruppshirts', 'Color': 'Black'}",,"Rep the on-field look of your favorite Cincinnati Bengals player with this Chase Brown Game jersey by Nike. Its screen print graphics provide a kickoff-ready aesthetic while also offering a comfortable, lightweight feel. Designed for everyday movement, this jersey has a tailored fit and features mesh side panels for added ventilation as you celebrate every big play by Chase Brown this season."
https://www.walmart.com/ip/Men-s-47-White-Arizona-State-Sun-Devils-Garner-Rope-Trucker-Adjustable-Hat/16110700295,Men's '47 White Arizona State Sun Devils Garner Rope Trucker Adjustable Hat,34.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-47-White-Arizona-State-Sun-Devils-Garner-Rope-Trucker-Adjustable-Hat_8c5c40e6-6e78-4b19-8491-567eade2d6eb.40ec8c415390d160717555d6f4796672.jpeg,,,"{'Brand': '’47', 'Gender': 'Male', 'Color': 'White'}",,"Complete your Arizona State Sun Devils game day look with this '47 Garner Rope Trucker Adjustable Hat. The '47 Trucker boasts a structured silhouette with a cotton twill front and a breathable mesh back, ensuring a comfortable fit that's perfect for warm weather. Its standout feature is the embroidered Arizona State Sun Devils graphics with raised details, making a bold statement wherever you go."
https://www.walmart.com/ip/Men-s-Black-Tennessee-Volunteers-Flag-T-Shirt/2967179437,Men's Black Tennessee Volunteers Flag T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Black-Tennessee-Volunteers-Flag-T-Shirt_a55042d7-5ba9-42fa-8246-648e042880c0.6ef7bfd84724a713adb5ae8b994db527.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Flag, Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Tennessee Volunteers', 'Brand': 'College Brand', 'Color': 'Black', 'Manufacturer': 'Fanatics Branded'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Men-s-Black-Oregon-Ducks-True-Sport-Football-T-Shirt/2922780739,Men's Black Oregon Ducks Team Unity Football T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Black-Oregon-Ducks-True-Sport-Football-T-Shirt_fa832591-6f44-4ac1-8876-00caeae2854c.2c8c942d6ebb7c9af19adc40a9604fee.jpeg,,,"{'Clothing Size': 'L', 'Size': 'L', 'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Oregon Ducks', 'Brand': 'College Brand', 'Color': 'Black', 'Assembled Product Dimensions (L x W x H)': '10.40 x 9.50 x 1.60 in'}",,Display your passion for the Oregon Ducks each time you wear this Team Unity Football T-Shirt. It features a printed graphic on the front chest. The classic crew neck cut and comfy cotton fabric make this tee an essential piece of any Oregon Ducks fan's game day wardrobe.
https://www.walmart.com/ip/Men-s-Nike-Josh-Allen-Royal-Buffalo-Bills-Team-Game-Player-Jersey/2583120926,Men's Nike Josh Allen Royal Buffalo Bills Team Game Player Jersey,129.99,,5.0,2,https://i5.walmartimages.com/seo/Men-s-Nike-Josh-Allen-Royal-Buffalo-Bills-Team-Game-Player-Jersey_f203a966-b2f0-4c91-9805-5fab6983c533.32c7fdb5ac6b3f428bae6f4588b478e2.jpeg,,,,,"Rep the on-field look of your favorite Buffalo Bills player with this Josh Allen Game jersey from Nike. Its heat-sealed name, numbers and team details provide a kickoff-ready aesthetic while also offering a comfortable, lightweight feel. Designed for ease of movement, this jersey has a versatile tailored fit and features mesh side panels for added ventilation as you celebrate every big play by the Buffalo Bills this season."
https://www.walmart.com/ip/Men-s-Black-Arizona-State-Sun-Devils-Primary-Logo-T-Shirt/5066161956,Men's Black Arizona State Sun Devils Primary Logo T-Shirt,29.99,,4.2,,https://i5.walmartimages.com/seo/Men-s-Black-Arizona-State-Sun-Devils-Primary-Logo-T-Shirt_6f3a612f-f81c-4628-8b68-2f134a6164a6.cf32714c4d6046e40563d5b94aede775.jpeg,,,"{'Sleeve Length Style': 'Short Sleeve', 'Fabric Content': '100% Cotton', 'Pattern': 'Solid Print', 'Gender': 'Male', 'Clothing Neck Style': 'Crew Neck', 'Sports League': 'NCAA', 'Sports Team': 'Arizona State Sun Devils', 'Brand': 'College Brand', 'Color': 'Black', 'Manufacturer': 'Fanatics Branded'}",,"Show your team pride all season long with this T-Shirt. This classic crew neck tee is crafted from soft, breathable fabric for all-day comfort. The bold graphics are the perfect way to demonstrate your fandom, whether you're at the game or just running errands around town."
https://www.walmart.com/ip/Pen-Gear-Retractable-Ballpoint-Pens-1-0-mm-Medium-Point-Black-Ink-8-Pack/428327170,"Pen+Gear Retractable Ballpoint Pens, Medium Point,1.0mm, Black Ink, 8 Count",2.77,,4.6,469,https://i5.walmartimages.com/seo/Pen-Gear-Retractable-Ballpoint-Pens-1-0-mm-Medium-Point-Black-Ink-8-Pack_656e7d62-5e53-495e-a9c0-29e24b900c29.7a1986d2199695e67dcb1f7c9b0b90f2.jpeg,,,,,"Take notes, complete homework, and create literary masterpieces all with the use of our Pen+Gear Retractable Ballpoint Pens. This pack contains eight medium point,1.0mm tip, black pens. Ideal for doodling, writing, labeling, and more, each pen features a 1.0mm tip that releases premium ink for clear and consistent lines, so you can enjoy a super-smooth writing experience. The pocket clip on the side makes it easy to carry and store, allowing you to clip them onto pockets, binders, papers, and more. Don't forget to explore other Pen+Gear essentials like notebooks, pencils, erasers, sticky notes, file folders, planners, and more for all your school and office needs. Give your desk a lively look and switch out your ordinary black ink pens with our Pen+Gear Retractable Ballpoint Pens."
https://www.walmart.com/ip/Pilot-G2-Retractable-Gel-Ink-Pens-Fine-Point-Black-2-Pack-17510772/17510772,"Pilot G2 Retractable Gel Ink Pens, Fine Point, Black, 2 Pack,",2.98,,4.8,11.6K,https://i5.walmartimages.com/seo/Pilot-G2-Retractable-Gel-Ink-Pens-Fine-Point-Black-2-Pack-17510772_0819e471-bdb3-40be-962a-4e7daf7b8eac.814adfd4697a91e81123249792e62b7d.png,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Black', 'Color Category': 'Black', 'Count': '2', 'Retail Packaging': 'Value Pack', 'Features': 'Retractable, Refillable, Comfort Grip', 'Theme': 'Writing', 'Manufacturer': 'Pilot Corporation of America', 'Brand': 'Pilot', 'Assembled Product Dimensions (L x W x H)': '0.63 x 2.50 x 7.25 in'}",,"G2 is America’s Go-2 gel ink pen. Known for its smooth writing and comfortable grip, the G2 product line includes four point sizes, more than 25 vibrant color options, and with the launches of the G2 Fashion Collection, G2 Mosaics, and G2 Metallics, it is the only gel ink pen that offers this level of customization – because, after all, pens aren’t one size fits all. G2 has been proven to write longer than all other gel brands, so finally there is a pen that works as hard as you do! If you're looking for a pack of reliable, clean pens, then grab a pack of Pilot Retractable Gel Pens with Comfort Grip. These no-smear gel pens apply ink cleanly and smoothly and feature fine tips that are ideal for writing. For those of us who write with pens regularly, these retractable gel pens are sure to add splashes of color to your writing. This pack contains 2 fine point Pilot G2 Premium Retractable Gel Roller Pens in the color black."
https://www.walmart.com/ip/Sharpie-S-Gel-Pens-Medium-Point-0-7mm-Violet-Barrel-Black-Ink-4-Count/11356616976,"Sharpie S-Gel Pens, Medium Point (0.7mm), Violet Barrel, Black Ink, 4 Count",4.87,,4.8,921,https://i5.walmartimages.com/seo/Sharpie-S-Gel-Pens-Medium-Point-0-7mm-Violet-Barrel-Black-Ink-4-Count_41595d45-1d09-4975-9a60-8cda8e4bbd51.5a74c0b8ff064296e1080581a0fdd058.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Black', 'Count': '4', 'Retail Packaging': 'Kit', 'Features': 'Contoured, Smooth', 'Theme': 'Purple', 'Manufacturer': 'Newell Brands', 'Brand': 'Sharpie'}",,"The impact of Sharpie is now in a gel pen with the Sharpie S-Gel. With no smear, no bleed technology and bold, best-in-class ink, this Sharpie pen delivers always-vivid writing. It’s a high-performance gel pen with a sleek, professional look that makes it a writing instrument you won't want to loan out. And the contoured rubber grip makes for comfortable writing during any task. Available in multiple point sizes, barrel finishes and gel ink colors, Sharpie S-Gel offers a smooth writing experience perfect for homes, schools, or offices."
https://www.walmart.com/ip/PG-10CT-STICK-BALL-PEN-BLACK/5076724051,"Pen+Gear Stick Ballpoint Pens, 1.0 mm, Black Ink, 10 Count",0.91,,4.7,151,https://i5.walmartimages.com/seo/PG-10CT-STICK-BALL-PEN-BLACK_6b8fa81a-2a9a-42cd-b13f-17644442fbf6.e9115631afb6c79f38e53f13c376b55f.jpeg,,,"{'Pen Point Size': '1.0 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Black', 'Count': '10', 'Retail Packaging': 'Value Pack', 'Theme': 'Everyday writing', 'Brand': 'Pen+Gear', 'Assembled Product Dimensions (L x W x H)': '4.53 x 0.55 x 5.70 in'}",,"Take notes, do homework, and create literary masterpieces all with the use of our Pen+Gear Stick Ballpoint Pens. This pack contains 10 pens with black ink that are ideal for doodling, writing, labeling, and more. With a comfortable grip, each pen comes with a one-millimeter tip for clear and consistent lines, so you can enjoy a super-smooth writing experience. The included top allows you to save ink and a pocket clip on the side makes it easy to carry and store, so you can clip them onto pockets, binders, papers, and more. Check out the entire Pen+Gear collection for all your back-to-school needs, including notebooks, markers, binders, glue sticks, and so much more. Pick up the Pen+Gear Stick Ballpoint Pens today."
https://www.walmart.com/ip/Pentel-RSVP-Ballpoint-Pen-0-7mm-Fine-Line-Black-Ink-5-Pens-Per-Pack/19412042,"Pentel RSVP Ballpoint Pen, (0.7mm) Fine Line, Black Ink, 5 Pens Per Pack",2.54,,4.8,515,https://i5.walmartimages.com/seo/Pentel-RSVP-Ballpoint-Pen-0-7mm-Fine-Line-Black-Ink-5-Pens-Per-Pack_c38913c0-22b1-4355-abde-565c234d2e0f_1.aed7addedd0485af1ee9d921cc9d67d7.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Clear', 'Count': '5', 'Retail Packaging': 'CRDD BLSTR PCK PGBL', 'Features': 'Fine Line', 'Manufacturer': 'Pentel', 'Brand': 'Pentel'}",,"The Pentel R.S.V.P.  ballpoint pen's sturdy, well-balanced barrel makes this pen a long-time favorite of ballpoint pen users. No matter what size hand you have, the long barrel makes this pen exceptionally easy to use. Durable stainless steel tip delivers a consistent line without skipping."
https://www.walmart.com/ip/Pen-Gear-Retractable-Gel-Pen-7mm-Medium-Point-Assorted-Colors-12-Count/11630965311,"Pen+Gear Retractable Gel Pens, Medium Point,0.7mm, Assorted Ink,12Count",6.97,,4.7,24,https://i5.walmartimages.com/seo/Pen-Gear-Retractable-Gel-Pen-7mm-Medium-Point-Assorted-Colors-12-Count_f4f9f129-261c-45c4-8ddf-416ed5b0397c.347cf4aaaf7c4e962aa19fe075e75d66.jpeg,,,"{'Pen Point Size': '7 mm', 'Pen Point Style': 'Conical', 'Ink Color': 'Assorted', 'Color': 'Assorted', 'Count': '12', 'Retail Packaging': 'Single Piece', 'Brand': 'Pen+Gear', 'Assembled Product Dimensions (L x W x H)': '49.00 x 49.00 x 5.70 Inches'}",,"Create artistic masterpieces with Pen+Gear Retractable Gel Pens. This pack includes 12 assorted color gel ink pens. With a medium tip, these pens are perfect for doodling, writing, coloring, labeling, and more. The vivid colors add a pop of color to any project or craft. They are excellent for writing on both dark and light paper where the ink will stand out. The pens have a grip, so you can comfortably write with them. The pocket clip allows for easy storage and access, clip them onto binders, papers, and more. Check out the Pen+Gear line for more school and office essentials like file folders, pencils, markers, highlighters, sticky notes, planners, journals, and more. The possibilities are endless with the Pen+Gear Retractable Gel Pens."
https://www.walmart.com/ip/Sharpie-S-Gel-Gel-Pens-Medium-Point-0-7mm-Green-Barrel-Black-Ink-4-Count/3054480191,"Sharpie S-Gel, Gel Pens, Medium Point (0.7mm), Green Barrel, Black Ink, 4 Count",4.87,,4.7,906,https://i5.walmartimages.com/seo/Sharpie-S-Gel-Gel-Pens-Medium-Point-0-7mm-Green-Barrel-Black-Ink-4-Count_75c728a1-c139-41bf-a9fb-2206f5d734b0.3a4f01ff58c3e9d78c6a9fd515dd3461.jpeg,,,"{'Pen Point Size': '0.7 mm', 'Pen Point Style': 'Bold', 'Ink Color': 'Black', 'Material': 'Plastic', 'Color': 'Black', 'Color Category': 'Green', 'Count': '4', 'Retail Packaging': 'Kit', 'Features': 'Comfort Grip', 'Manufacturer': 'Sharpie', 'Brand': 'Sharpie'}",,"The impact of Sharpie is now in a gel pen with the Sharpie S-Gel. With no smear, no bleed technology and bold, best-in-class ink, this Sharpie pen delivers always-vivid writing. It’s a high-performance gel pen with a sleek, professional look that makes it a writing instrument you won't want to loan out. And the contoured rubber grip makes for comfortable writing during any task. Available in multiple point sizes, barrel finishes and gel ink colors, Sharpie S-Gel offers a smooth writing experience perfect for homes, schools, or offices."
https://www.walmart.com/ip/Pen-Gear-Stick-Ballpoint-Pens-1-mm-Assorted-Color-Ink-60-Count/5386987158,"Pen+Gear Stick Ballpoint Pens, 1.0mm, Assorted Black, Blue, Red Ink, 60 Count",6.16,,4.7,15,https://i5.walmartimages.com/seo/Pen-Gear-Stick-Ballpoint-Pens-1-mm-Assorted-Color-Ink-60-Count_48cb2b50-f32b-4f77-9bcb-98fe96177925.cddb420d8f7f85c8e9b73f49619ae1b1.jpeg,,,"{'Pen Point Size': '1.0 mm', 'Pen Point Style': 'Fine', 'Ink Color': 'Assorted;Black;Blue;Red', 'Material': 'Plastic', 'Color': 'Black, Blue, Red', 'Count': '60', 'Retail Packaging': 'Value Pack', 'Features': 'Break Resistant', 'Character': 'Pen', 'Brand': 'Pen+Gear'}",,"Perfect for doodling, writing, labeling, and more, each Pen+Gear Stick Ballpoint Pen comes with a one-millimeter tip that releases premium ink for clear and consistent lines, so you can enjoy a super-smooth writing experience. They have a triangular barrel for a comfortable grip, and the clear design of the barrel lets you see how much ink you have left. The included cap allows you to save ink, and a pocket clip on the side makes it easy to carry and store, so you can clip them onto pockets, binders, papers, and more. Don't forget to check out other Pen+Gear essentials like notebooks, pencils, erasers, sticky notes, file folders, planners, and more for all your school and office needs. The possibilities are endless with Pen+Gear Stick Ballpoint Pens."
