"selection1_name","selection1_url","selection1_brand","selection1_brand_url","selection1_price","selection1_price_url"
"Tailored Fit Stretch Performance Shirt","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=LIGHTBLUE#intid=pid_pg3pip48g4r6c3","Autograph","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=LIGHTBLUE#intid=pid_pg3pip48g4r6c3","£45","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=LIGHTBLUE#intid=pid_pg3pip48g4r6c3"
"Slim Fit Luxury Cotton Double Cuff Twill Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=PALEPINK#intid=pid_pg3pip48g4r6c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=PALEPINK#intid=pid_pg3pip48g4r6c4%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60631004?color=PALEPINK#intid=pid_pg3pip48g4r6c4%7Cprodflag_Offer"
"Slim Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60630912?color=PALEPINK#intid=pid_pg3pip48g4r7c1%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60630912?color=PALEPINK#intid=pid_pg3pip48g4r7c1%7Cprodflag_Offer","£49","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-twill-shirt/p/clp60630912?color=PALEPINK#intid=pid_pg3pip48g4r7c1%7Cprodflag_Offer"
"2pk Regular Fit Easy Iron Cotton Blend Shirts","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-shirts/p/clp60707157#intid=pid_pg3pip48g4r7c2","M&S Collection","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-shirts/p/clp60707157#intid=pid_pg3pip48g4r7c2","£42","https://www.marksandspencer.com/2pk-regular-fit-easy-iron-cotton-blend-shirts/p/clp60707157#intid=pid_pg3pip48g4r7c2"
"Slim Fit Cotton Rich Oxford Shirt","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=WHITE#intid=pid_pg3pip48g4r7c3","Autograph","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=WHITE#intid=pid_pg3pip48g4r7c3","£35","https://www.marksandspencer.com/slim-fit-cotton-rich-oxford-shirt/p/clp60707728?color=WHITE#intid=pid_pg3pip48g4r7c3"
"Regular Fit Luxury Linen Rich Shirt","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=BLUE#intid=pid_pg3pip48g4r7c4","JAEGER","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=BLUE#intid=pid_pg3pip48g4r7c4","£79","https://www.marksandspencer.com/regular-fit-linen-rich-shirt/p/clp60709326?color=BLUE#intid=pid_pg3pip48g4r7c4"
"Tailored Fit Stretch Performance Shirt","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=WHITE#intid=pid_pg3pip48g4r8c1","Autograph","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=WHITE#intid=pid_pg3pip48g4r8c1","£45","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=WHITE#intid=pid_pg3pip48g4r8c1"
"Pure Cotton Knitted Shirt","https://www.marksandspencer.com/pure-cotton-crocheted-shirt/p/clp60721959?color=BLACK#intid=pid_pg3pip48g4r8c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-crocheted-shirt/p/clp60721959?color=BLACK#intid=pid_pg3pip48g4r8c2","£40","https://www.marksandspencer.com/pure-cotton-crocheted-shirt/p/clp60721959?color=BLACK#intid=pid_pg3pip48g4r8c2"
"Pure Linen Short Sleeve Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=KHAKI#intid=pid_pg3pip48g4r8c3","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=KHAKI#intid=pid_pg3pip48g4r8c3","£40","https://www.marksandspencer.com/pure-linen-shirt/p/clp60709496?color=KHAKI#intid=pid_pg3pip48g4r8c3"
"Slim Fit Luxury Cotton Double Cuff Dress Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-dinner-shirt/p/clp60579955#intid=pid_pg3pip48g4r8c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-dinner-shirt/p/clp60579955#intid=pid_pg3pip48g4r8c4%7Cprodflag_Offer","£45","https://www.marksandspencer.com/slim-fit-easy-iron-pure-cotton-dinner-shirt/p/clp60579955#intid=pid_pg3pip48g4r8c4%7Cprodflag_Offer"
"The Ultimate Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=NATURALMIX#intid=pid_pg3pip48g4r9c1","M&S Collection","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=NATURALMIX#intid=pid_pg3pip48g4r9c1","£26","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=NATURALMIX#intid=pid_pg3pip48g4r9c1"
"The Ultimate Pure Cotton Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=LIGHTCORAL#intid=pid_pg3pip48g4r9c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=LIGHTCORAL#intid=pid_pg3pip48g4r9c2","£24","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60707843?color=LIGHTCORAL#intid=pid_pg3pip48g4r9c2"
"Pure Cotton Hawaiian Shirt","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60734417#intid=pid_pg3pip48g4r9c3","M&S Collection","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60734417#intid=pid_pg3pip48g4r9c3","£28","https://www.marksandspencer.com/pure-cotton-hawaiian-shirt/p/clp60734417#intid=pid_pg3pip48g4r9c3"
"The Ultimate Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=BLUEMIX#intid=pid_pg3pip48g4r9c4","M&S Collection","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=BLUEMIX#intid=pid_pg3pip48g4r9c4","£26","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=BLUEMIX#intid=pid_pg3pip48g4r9c4"
"Faux Suede Overshirt","https://www.marksandspencer.com/faux-suede-overshirt/p/clp60716782?color=ECRU#intid=pid_pg3pip48g4r10c1","Autograph","https://www.marksandspencer.com/faux-suede-overshirt/p/clp60716782?color=ECRU#intid=pid_pg3pip48g4r10c1","£70","https://www.marksandspencer.com/faux-suede-overshirt/p/clp60716782?color=ECRU#intid=pid_pg3pip48g4r10c1"
"Tailored Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLUE#intid=pid_pg3pip48g4r10c2%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLUE#intid=pid_pg3pip48g4r10c2%7Cprodflag_Offer","£49","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=BLUE#intid=pid_pg3pip48g4r10c2%7Cprodflag_Offer"
"Slim Fit Pure Linen Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=WHITE#intid=pid_pg3pip48g4r10c3","M&S Collection","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=WHITE#intid=pid_pg3pip48g4r10c3","£45","https://www.marksandspencer.com/slim-fit-easy-iron-pure-linen-shirt/p/clp60707883?color=WHITE#intid=pid_pg3pip48g4r10c3"
"Cotton Rich Jacquard Shirt","https://www.marksandspencer.com/cotton-rich-embroidered-shirt/p/clp60721012?color=NAVYMIX#intid=pid_pg3pip48g4r10c4","M&S Collection","https://www.marksandspencer.com/cotton-rich-embroidered-shirt/p/clp60721012?color=NAVYMIX#intid=pid_pg3pip48g4r10c4","£32","https://www.marksandspencer.com/cotton-rich-embroidered-shirt/p/clp60721012?color=NAVYMIX#intid=pid_pg3pip48g4r10c4"
"Regular Fit Ultimate Non Iron Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=WHITE%2FNAVY#intid=pid_pg3pip48g4r11c1","M&S Collection","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=WHITE%2FNAVY#intid=pid_pg3pip48g4r11c1","£40","https://www.marksandspencer.com/regular-fit-non-iron-pure-cotton-striped-shirt/p/clp60707082?color=WHITE%2FNAVY#intid=pid_pg3pip48g4r11c1"
"Linen Rich Cuban Collar Wave Print Shirt","https://www.marksandspencer.com/linen-rich-wave-print-shirt/p/clp60720517?color=ECRU#intid=pid_pg3pip48g4r11c2","M&S Collection","https://www.marksandspencer.com/linen-rich-wave-print-shirt/p/clp60720517?color=ECRU#intid=pid_pg3pip48g4r11c2","£35","https://www.marksandspencer.com/linen-rich-wave-print-shirt/p/clp60720517?color=ECRU#intid=pid_pg3pip48g4r11c2"
"Cotton Rich Gingham Check Oxford Shirt","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEBLUE#intid=pid_pg3pip48g4r11c3","M&S Collection","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEBLUE#intid=pid_pg3pip48g4r11c3","£30","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEBLUE#intid=pid_pg3pip48g4r11c3"
"Geometric Print Shirt","https://www.marksandspencer.com/geometric-print-shirt/p/clp60707757?color=GREYMIX#intid=pid_pg3pip48g4r11c4","Autograph","https://www.marksandspencer.com/geometric-print-shirt/p/clp60707757?color=GREYMIX#intid=pid_pg3pip48g4r11c4","£35","https://www.marksandspencer.com/geometric-print-shirt/p/clp60707757?color=GREYMIX#intid=pid_pg3pip48g4r11c4"
"Linen Rich Hawaiian Short Sleeve Shirt","https://www.marksandspencer.com/linen-rich-hawaiian-shirt/p/clp60720536#intid=pid_pg3pip48g4r12c1","M&S Collection","https://www.marksandspencer.com/linen-rich-hawaiian-shirt/p/clp60720536#intid=pid_pg3pip48g4r12c1","£35","https://www.marksandspencer.com/linen-rich-hawaiian-shirt/p/clp60720536#intid=pid_pg3pip48g4r12c1"
"Cotton Rich Check Seersucker Shirt","https://www.marksandspencer.com/cotton-rich-check-seersucker-shirt/p/clp60707385?color=ECRUMIX#intid=pid_pg3pip48g4r12c2","M&S Collection","https://www.marksandspencer.com/cotton-rich-check-seersucker-shirt/p/clp60707385?color=ECRUMIX#intid=pid_pg3pip48g4r12c2","£35","https://www.marksandspencer.com/cotton-rich-check-seersucker-shirt/p/clp60707385?color=ECRUMIX#intid=pid_pg3pip48g4r12c2"
"Regular Fit Pure Linen Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=NAVY#intid=pid_pg3pip48g4r12c3","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=NAVY#intid=pid_pg3pip48g4r12c3","£45","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=NAVY#intid=pid_pg3pip48g4r12c3"
"Regular Fit Luxury Cotton Striped Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-striped-shirt/p/clp60707711#intid=pid_pg3pip48g4r12c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-striped-shirt/p/clp60707711#intid=pid_pg3pip48g4r12c4%7Cprodflag_Offer","£49","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-striped-shirt/p/clp60707711#intid=pid_pg3pip48g4r12c4%7Cprodflag_Offer"
"Easy Iron Pure Cotton Striped Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=BLUEMIX#intid=pid_pg4pip48g4r1c1","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=BLUEMIX#intid=pid_pg4pip48g4r1c1","£32","https://www.marksandspencer.com/easy-iron-pure-cotton-striped-shirt/p/clp60707627?color=BLUEMIX#intid=pid_pg4pip48g4r1c1"
"Cotton Rich Gingham Check Oxford Shirt","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEGREEN#intid=pid_pg4pip48g4r1c2","M&S Collection","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEGREEN#intid=pid_pg4pip48g4r1c2","£30","https://www.marksandspencer.com/cotton-rich-gingham-check-oxford-shirt/p/clp60709091?color=PALEGREEN#intid=pid_pg4pip48g4r1c2"
"Regular Fit Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=MEDIUMGREY#intid=pid_pg4pip48g4r1c3","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=MEDIUMGREY#intid=pid_pg4pip48g4r1c3","£25","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=MEDIUMGREY#intid=pid_pg4pip48g4r1c3"
"Regular Fit Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=BLUEMARL#intid=pid_pg4pip48g4r1c4","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=BLUEMARL#intid=pid_pg4pip48g4r1c4","£25","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-textured-long-sleeve-shirt/p/clp60708055?color=BLUEMARL#intid=pid_pg4pip48g4r1c4"
"The Ultimate Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=KHAKIMIX#intid=pid_pg4pip48g4r2c1","M&S Collection","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=KHAKIMIX#intid=pid_pg4pip48g4r2c1","£26","https://www.marksandspencer.com/the-ultimate-pure-cotton-striped-oxford-shirt/p/clp60708908?color=KHAKIMIX#intid=pid_pg4pip48g4r2c1"
"Regular Fit Easy Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=WHITE#intid=pid_pg4pip48g4r2c2","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=WHITE#intid=pid_pg4pip48g4r2c2","£25","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=WHITE#intid=pid_pg4pip48g4r2c2"
"Regular Fit Easy Iron Pure Cotton Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=BLACK#intid=pid_pg4pip48g4r2c3","M&S Collection","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=BLACK#intid=pid_pg4pip48g4r2c3","£25","https://www.marksandspencer.com/regular-fit-easy-iron-pure-cotton-shirt/p/clp60546311?color=BLACK#intid=pid_pg4pip48g4r2c3"
"Easy Iron Pure Cotton Hawaiian Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-hawaiian-shirt/p/clp60736443?color=ECRU#intid=pid_pg4pip48g4r2c4","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-hawaiian-shirt/p/clp60736443?color=ECRU#intid=pid_pg4pip48g4r2c4","£28","https://www.marksandspencer.com/easy-iron-pure-cotton-hawaiian-shirt/p/clp60736443?color=ECRU#intid=pid_pg4pip48g4r2c4"
"Pure Cotton Textured Cuban Collar Shirt","https://www.marksandspencer.com/pure-cotton-textured-cuban-collar-shirt/p/clp60720428?color=GREYMIX#intid=pid_pg4pip48g4r3c1","Autograph","https://www.marksandspencer.com/pure-cotton-textured-cuban-collar-shirt/p/clp60720428?color=GREYMIX#intid=pid_pg4pip48g4r3c1","£35","https://www.marksandspencer.com/pure-cotton-textured-cuban-collar-shirt/p/clp60720428?color=GREYMIX#intid=pid_pg4pip48g4r3c1"
"Cotton Rich Textured Check Shirt","https://www.marksandspencer.com/cotton-rich-textured-check-shirt/p/clp60720864?color=RICHBROWN#intid=pid_pg4pip48g4r3c2","M&S Collection","https://www.marksandspencer.com/cotton-rich-textured-check-shirt/p/clp60720864?color=RICHBROWN#intid=pid_pg4pip48g4r3c2","£32","https://www.marksandspencer.com/cotton-rich-textured-check-shirt/p/clp60720864?color=RICHBROWN#intid=pid_pg4pip48g4r3c2"
"Cuban Collar Ottoman Revere Shirt","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKSLATE#intid=pid_pg4pip48g4r3c3","Autograph","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKSLATE#intid=pid_pg4pip48g4r3c3","£40","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKSLATE#intid=pid_pg4pip48g4r3c3"
"Tailored Fit Luxury Cotton Double Cuff Dress Shirt","https://www.marksandspencer.com/tailored-fit-pure-cotton-dinner-shirt/p/clp60542509#intid=pid_pg4pip48g4r3c4%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/tailored-fit-pure-cotton-dinner-shirt/p/clp60542509#intid=pid_pg4pip48g4r3c4%7Cprodflag_Offer","£45","https://www.marksandspencer.com/tailored-fit-pure-cotton-dinner-shirt/p/clp60542509#intid=pid_pg4pip48g4r3c4%7Cprodflag_Offer"
"Tailored Fit Luxury Cotton Twill Shirt","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=PALEPINK#intid=pid_pg4pip48g4r4c1%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=PALEPINK#intid=pid_pg4pip48g4r4c1%7Cprodflag_Offer","£49","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630952?color=PALEPINK#intid=pid_pg4pip48g4r4c1%7Cprodflag_Offer"
"Pure Linen Grandad Collar Shirt","https://www.marksandspencer.com/pure-linen-grandad-collar-shirt/p/clp60707885?color=DARKGREEN#intid=pid_pg4pip48g4r4c2","M&S Collection","https://www.marksandspencer.com/pure-linen-grandad-collar-shirt/p/clp60707885?color=DARKGREEN#intid=pid_pg4pip48g4r4c2","£45","https://www.marksandspencer.com/pure-linen-grandad-collar-shirt/p/clp60707885?color=DARKGREEN#intid=pid_pg4pip48g4r4c2"
"Regular Fit Pure Linen Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEYELLOW#intid=pid_pg4pip48g4r4c3","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEYELLOW#intid=pid_pg4pip48g4r4c3","£45","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEYELLOW#intid=pid_pg4pip48g4r4c3"
"Cotton Linen Blend Grandad Collar Shirt","https://www.marksandspencer.com/linen-rich-grandad-collar-shirt/p/clp60709319?color=WHITE#intid=pid_pg4pip48g4r4c4","M&S Collection","https://www.marksandspencer.com/linen-rich-grandad-collar-shirt/p/clp60709319?color=WHITE#intid=pid_pg4pip48g4r4c4","£35","https://www.marksandspencer.com/linen-rich-grandad-collar-shirt/p/clp60709319?color=WHITE#intid=pid_pg4pip48g4r4c4"
"Cuban Collar Ottoman Revere Shirt","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKNAVY#intid=pid_pg4pip48g4r5c1","Autograph","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKNAVY#intid=pid_pg4pip48g4r5c1","£40","https://www.marksandspencer.com/ottoman-shirt/p/clp60714664?color=DARKNAVY#intid=pid_pg4pip48g4r5c1"
"Slim Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=BLACK#intid=pid_pg4pip48g4r5c2","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=BLACK#intid=pid_pg4pip48g4r5c2","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=BLACK#intid=pid_pg4pip48g4r5c2"
"Slim Fit Ultimate Non Iron Cotton Shirt","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707308?color=PINK#intid=pid_pg4pip48g4r5c3","M&S Collection","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707308?color=PINK#intid=pid_pg4pip48g4r5c3","£40","https://www.marksandspencer.com/slim-fit-non-iron-pure-cotton-shirt/p/clp60707308?color=PINK#intid=pid_pg4pip48g4r5c3"
"Tailored Fit Stretch Performance Shirt","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=AIRFORCEBLUE#intid=pid_pg4pip48g4r5c4","Autograph","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=AIRFORCEBLUE#intid=pid_pg4pip48g4r5c4","£45","https://www.marksandspencer.com/tailored-fit-stretch-performance-shirt/p/clp60711791?color=AIRFORCEBLUE#intid=pid_pg4pip48g4r5c4"
"Seersucker Overshirt","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=BLACK#intid=pid_pg4pip48g4r6c1","Autograph","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=BLACK#intid=pid_pg4pip48g4r6c1","£49","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=BLACK#intid=pid_pg4pip48g4r6c1"
"Seersucker Overshirt","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=NAVY#intid=pid_pg4pip48g4r6c2","Autograph","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=NAVY#intid=pid_pg4pip48g4r6c2","£49","https://www.marksandspencer.com/seersucker-overshirt/p/clp60720464?color=NAVY#intid=pid_pg4pip48g4r6c2"
"Tailored Fit Luxury Cotton Double Cuff Twill Shirt","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630979?color=BLUE#intid=pid_pg4pip48g4r6c3%7Cprodflag_Offer","M&S SARTORIAL","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630979?color=BLUE#intid=pid_pg4pip48g4r6c3%7Cprodflag_Offer","£49","https://www.marksandspencer.com/tailored-fit-easy-iron-pure-cotton-shirt/p/clp60630979?color=BLUE#intid=pid_pg4pip48g4r6c3%7Cprodflag_Offer"
"Regular Fit Pure Linen Shirt","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEBLUE#intid=pid_pg4pip48g4r6c4","M&S Collection","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEBLUE#intid=pid_pg4pip48g4r6c4","£45","https://www.marksandspencer.com/pure-linen-shirt/p/clp60723644?color=PALEBLUE#intid=pid_pg4pip48g4r6c4"
"Geometric Print Shirt","https://www.marksandspencer.com/geometric-print-shirt/p/clp60721723#intid=pid_pg4pip48g4r7c1","Autograph","https://www.marksandspencer.com/geometric-print-shirt/p/clp60721723#intid=pid_pg4pip48g4r7c1","£40","https://www.marksandspencer.com/geometric-print-shirt/p/clp60721723#intid=pid_pg4pip48g4r7c1"
"Regular Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=DARKNAVY#intid=pid_pg4pip48g4r7c2","Autograph","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=DARKNAVY#intid=pid_pg4pip48g4r7c2","£40","https://www.marksandspencer.com/regular-fit-easy-iron-cotton-rich-360-flex-shirt/p/clp60706960?color=DARKNAVY#intid=pid_pg4pip48g4r7c2"
"Slim Fit Cotton Stretch 360 Flex™ Shirt","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=SMOKEYGREEN#intid=pid_pg4pip48g4r7c3","Autograph","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=SMOKEYGREEN#intid=pid_pg4pip48g4r7c3","£40","https://www.marksandspencer.com/slim-fit-easy-iron-cotton-blend-shirt/p/clp60706963?color=SMOKEYGREEN#intid=pid_pg4pip48g4r7c3"
"3pk Tailored Fit Easy Iron Long Sleeve Shirts","https://www.marksandspencer.com/3-pack-tailored-fit-easy-iron-shirts/p/clp60281811#intid=pid_pg4pip48g4r7c4","M&S Collection","https://www.marksandspencer.com/3-pack-tailored-fit-easy-iron-shirts/p/clp60281811#intid=pid_pg4pip48g4r7c4","£49","https://www.marksandspencer.com/3-pack-tailored-fit-easy-iron-shirts/p/clp60281811#intid=pid_pg4pip48g4r7c4"
"Pure Cotton Striped Oxford Shirt","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=MEDIUMBLUEMIX#intid=pid_pg4pip48g4r8c1","M&S Collection","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=MEDIUMBLUEMIX#intid=pid_pg4pip48g4r8c1","£30","https://www.marksandspencer.com/pure-cotton-striped-oxford-shirt/p/clp60707616?color=MEDIUMBLUEMIX#intid=pid_pg4pip48g4r8c1"
"Pure Cotton Ultimate Oxford Shirt","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=NEUTRAL#intid=pid_pg4pip48g4r8c2","M&S Collection","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=NEUTRAL#intid=pid_pg4pip48g4r8c2","£25","https://www.marksandspencer.com/pure-cotton-oxford-shirt/p/clp60708918?color=NEUTRAL#intid=pid_pg4pip48g4r8c2"
"Pure Linen Herringbone Cuban Collar Shirt","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=BLACK#intid=pid_pg4pip48g4r8c3","Autograph","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=BLACK#intid=pid_pg4pip48g4r8c3","£42","https://www.marksandspencer.com/pure-linen-herringbone-cuban-collar-shirt/p/clp60720487?color=BLACK#intid=pid_pg4pip48g4r8c3"
"Easy Iron Pure Cotton Textured Shirt","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=DARKCORAL#intid=pid_pg4pip48g4r8c4","M&S Collection","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=DARKCORAL#intid=pid_pg4pip48g4r8c4","£30","https://www.marksandspencer.com/easy-iron-pure-cotton-textured-shirt/p/clp60722054?color=DARKCORAL#intid=pid_pg4pip48g4r8c4"
