pdp_url,product_name,brand,breadcrumb,retail_limit,currency,selling_price,price_was,images,rating,review,product_description,product_details
https://www.homedepot.com/p/ZEP-32-oz-Advanced-Tub-and-Shower-Drain-Opener-U49210/305821235,ZEP 32 oz. Advanced Tub and Shower Drain Opener U49210,ZEP,Home > Cleaning > Cleaning Products > Drain Cleaners > ZEP Drain Cleaners,,USD,13.97,,"['https://images.thdstatic.com/productImages/4c2a74d8-1d66-4be0-a45b-d8e02ca8b33e/svn/zep-drain-cleaners-u49210-64_100.jpg', 'https://images.thdstatic.com/productImages/cf06e3cc-5f1c-43d8-a407-09f94331567a/svn/zep-drain-cleaners-u49210-e1_100.jpg', 'https://images.thdstatic.com/productImages/2d7d6164-31bd-47d8-8ebb-c515b40e98e3/svn/zep-drain-cleaners-u49210-40_100.jpg', 'https://images.thdstatic.com/productImages/e9f67f0e-89ed-46e5-80b9-a18576bb4d7e/svn/zep-drain-cleaners-u49210-a0_100.jpg', 'https://images.thdstatic.com/productImages/55eca891-29e4-4338-b64e-1bb4a6129434/svn/zep-drain-cleaners-u49210-1d_100.jpg', 'https://images.thdstatic.com/productImages/6b9626b7-c6ef-49ab-b95b-40676321307b/svn/zep-drain-cleaners-u49210-66_100.jpg', 'https://images.thdstatic.com/productImages/e60e1b09-c885-4e1d-8bbc-808462668f62/svn/zep-drain-cleaners-u49210-77_100.jpg', 'https://images.thdstatic.com/productImages/dba8f630-37b8-43f0-86d7-01b61ebe8de3/svn/zep-drain-cleaners-u49210-c3_100.jpg', 'https://images.thdstatic.com/productImages/df20d2c7-5e8e-41ba-9f22-3d6da17f129e/svn/zep-drain-cleaners-u49210-4f_100.jpg', 'https://images.thdstatic.com/productImages/d4b7f25d-5d96-4f4a-8f20-43391d50a1c7/svn/zep-drain-cleaners-u49210-1f_100.jpg', 'https://images.thdstatic.com/productImages/5d6a31c2-ce32-4337-8c23-bce4fd38da28/svn/zep-drain-cleaners-u49210-44_100.jpg']",4.1,946,"Clogs in your tub or shower drain are unsightly, unsanitary and need to be destroyed. for a quick and effective solution, turn to this heavy-duty drain cleaner. Advanced Tub and Shower Drain Opener Gel is specially formulated to quickly clear nasty hair, conditioner and bio-material clogs. Made specifically for clogs within the shower drain, this drain cleaner will restore flow quickly. Do not use in toilets, garbage disposals or with plungers. Home drain cleaner that is safe for all pipes and in septic systems.","{'Chemical Form': 'Gel', 'Commercial / Residential': 'Commercial / Residential', 'Compatible Pipe Material': 'Multi-Purpose', 'Container Size (oz.)': '32.0', 'Features': 'Clinging,Septic Safe', 'Maintenance, Repair & Supplies Product Type': 'Drain Openers & Chemicals', 'Number of treatments per container': '2', 'Pack Size': '1', 'Returnable': '90-Day', 'Set Time (Min.)': '10', 'Where to Use': 'Shower,Toilet', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'None', 'Product Depth (in.)': '2.38 in', 'Product Height (in.)': '9.63 in', 'Product Width (in.)': '5.19 in'}"
https://www.homedepot.com/p/RID-X-19-6-oz-Professional-Powder-2-Dose-Septic-Tank-Treatment-19200-83623/206880315,RID-X 19.6 oz. Professional Powder 2-Dose Septic Tank Treatment 19200-83623,RID-X,Home > Cleaning > Cleaning Products > Drain Cleaners > RID-X Drain Cleaners,,USD,10.66,,"['https://images.thdstatic.com/productImages/8e44a4dc-dfb6-4101-ab73-4696fd48877b/svn/rid-x-drain-cleaners-19200-83623-64_100.jpg', 'https://images.thdstatic.com/productImages/a29fe5c6-36fb-4bb4-b612-a004d9e8fcc3/svn/rid-x-drain-cleaners-19200-83623-e1_100.jpg', 'https://images.thdstatic.com/productImages/d6155644-4aeb-44a7-bbc4-45fd94eb3e2f/svn/rid-x-drain-cleaners-19200-83623-c3_100.jpg', 'https://images.thdstatic.com/productImages/7acc34e7-5ef0-4106-acb3-14eb6552dd16/svn/rid-x-drain-cleaners-19200-83623-4f_100.jpg', 'https://images.thdstatic.com/productImages/49db4a04-600c-4fcb-92e8-ece0cdef1958/svn/rid-x-drain-cleaners-19200-83623-44_100.jpg', 'https://images.thdstatic.com/productImages/bc907ded-83d3-437e-924f-290ce11e7a39/svn/rid-x-drain-cleaners-19200-83623-fa_100.jpg']",4.7,871,"Properly maintaining your septic system will help it operate at full efficiency. RID-X helps maintain your system with advanced enzymes that start working immediately to break down household waste and natural bacteria that work continuously to help reduce tank buildup. RID-X replenishes the delicate balance of beneficial bacteria and enzymes that help reduce the rate of sludge accumulation in your tank. Ultimately, this helps prevent disgusting and expensive septic tank failures and backups. RID-X contains billions of 100% natural active bacteria and enzymes that have been scientifically proven to digest septic waste. Cellulose breaks down toilet paper, vegetable matter, and some foods; lipase breaks down fats, oils, and grease; protease breaks down proteins; and amylase breaks down starches. Combined, these active ingredients help prevent buildup in your septic system. Simply pour RID-X liquid down the toilet and flush. There is no need for complicated mixing, waiting, or cleaning up. And using RID-X once a month will help maintain a healthy balance of bacteria in your septic tank throughout the year. Always remember to use RID-X along with regular pumping. The specially selected bacteria and enzymes found in RID-X are the same as those already found in your septic system. The formula contains no harmful chemicals and is completely safe for your pipes and septic system, so you can use it monthly with confidence.","{'Chemical Form': 'Powder', 'Commercial / Residential': 'Commercial / Residential', 'Compatible Pipe Material': 'PVC', 'Container Size (oz.)': '19.6', 'Features': 'Biodegradable,Digests Paper,Enzymatic,Non-Corrosive,Prevention Formula,Safe for garbage disposal,Septic Safe', 'Maintenance, Repair & Supplies Product Type': 'Drain Openers & Chemicals', 'Number of treatments per container': '2', 'Pack Size': '2', 'Returnable': '90-Day', 'Set Time (Min.)': '0', 'Where to Use': 'Septic,Toilet', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'Customer Satisfaction', 'Product Depth (in.)': '2 in', 'Product Height (in.)': '8 in', 'Product Width (in.)': '6 in'}"
https://www.homedepot.com/p/Rubbermaid-Commercial-Products-24-Cotton-String-Mop-Refill-2-Pack-2115750/312271708,Rubbermaid Commercial Products #24 Cotton String Mop Refill (2-Pack) 2115750,Rubbermaid Commercial Products,Home > Cleaning > Cleaning Tools > Mops > Mop Accessories > Mop Heads > Rubbermaid Commercial Products Mop Heads,,USD,14.47,,"['https://images.thdstatic.com/productImages/0a524b81-451c-44aa-820e-41c414b767fb/svn/rubbermaid-commercial-products-mop-heads-2115750-64_100.jpg', 'https://images.thdstatic.com/productImages/ebba6728-5828-49fa-86e3-e3214ffdf760/svn/rubbermaid-commercial-products-mop-heads-2115750-e1_100.jpg', 'https://images.thdstatic.com/productImages/eb682621-6991-4da7-b294-bb8b8ff13b1b/svn/rubbermaid-commercial-products-mop-heads-2115750-40_100.jpg']",4.5,273,The Rubbermaid Commercial Products #24 Cotton Mop is great for general purpose floor cleaning. This looped-end mop is made of cotton and has a 1 in. headband. Compatible with side-gate style mop handles.,"{'Cleaning Tool Type': 'Mop Head', 'Color': 'White', 'Color Family': 'White', 'Commercial/Residential': 'Commercial,Residential', 'Features': 'Reusable,Washable', 'Mop Head Material': 'Cotton', 'Mop Head Type': 'String Mop', 'Product Weight (lb.)': '1.02', 'Returnable': '90-Day', 'Usage': 'Reuseable', 'Manufacturer Warranty': '1-year against manufacturer defects', 'Product Length (in.)': '21.5', 'Product Width (in.)': '8'}"
https://www.homedepot.com/p/Mold-Armor-Do-It-Yourself-Mold-Test-Kit-DIY-At-Home-Mold-Kit-FG500/100628956,"Mold Armor Do It Yourself Mold Test Kit, DIY At Home Mold Kit FG500",Mold Armor,Home > Cleaning > Cleaning Products > Mold Removers > Mold Armor Mold Removers,,USD,9.98,,"['https://images.thdstatic.com/productImages/ca7cee68-1407-47cc-a1e8-732df276d4d6/svn/mold-armor-mold-removers-fg500-64_100.jpg', 'https://images.thdstatic.com/productImages/7aba515a-2ca0-462a-8f51-8009ccf53a18/svn/mold-armor-mold-removers-fg500-c3_100.jpg', 'https://images.thdstatic.com/productImages/8d2cfb0c-53a8-4347-a2b9-4b3a94f33688/svn/mold-armor-mold-removers-fg500-4f_100.jpg', 'https://images.thdstatic.com/productImages/d3ef3dd7-f3f8-4b45-bec7-ad984c343564/svn/mold-armor-mold-removers-fg500-1f_100.jpg', 'https://images.thdstatic.com/productImages/d2a24b66-5d56-43bc-95ef-1726a8d998ca/svn/mold-armor-mold-removers-fg500-44_100.jpg', 'https://images.thdstatic.com/productImages/3820b4e9-2b18-4e31-8a9e-1de3c4ddeb82/svn/mold-armor-mold-removers-fg500-fa_100.jpg']",3.8,590,"The MOLD ARMOR Do It Yourself Mold Test Kit will safely and easily test for the presence of inside or outside mold with results within 48 hours. This convenient home kit also serves as an air quality monitor and includes three testing methods: Indoor Air Quality Test Method, Air Conditioning and Heating Sample Method and a Surface Sampling Testing Method when visible mold is present. This air quality test kit can also be used to detect unseen mold in the home. Each kit contains a petri dish, swab and mold growth medium. This mold test kit also includes an option for mail-in lab analysis to determine the mold type. While the MOLD ARMOR Do It Yourself Test Kit can be an important part of protecting your family against mold, many factors contribute to any test's effectiveness. The mold test kit can only detect airborne or surface mold spores, depending on test method, that are present in the area during testing. If symptoms of mold exposure persist, consult a certified mold specialist. Follow directions carefully and keep out of reach of children.","{'Concentrated or Ready to Use': 'Ready to use', 'Features': 'No Additional Features', 'Formulation': 'Regular Strength', 'Pack Size': '1', 'Paint Prep & Cleanup Product Type': 'Mold & Mildew Product', 'Product Dispenser Type': 'Plastic Bottle', 'Product Form': 'Other', 'Recommended Surfaces': 'Specialty', 'Returnable': '90-Day', 'Types of Surfaces Cleaned': 'Multi-Purpose', 'Where to Use': 'Bathroom,Car Exterior,Car Interior,Floors,Furniture,Kitchen,Laundry', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'NA', 'Container Size': '0.25 Ounce', 'Product Size': '1 OZ-Ounce'}"
https://www.homedepot.com/p/ZEP-1-Gallon-10-Minute-Clog-Remover-Drain-Opener-Gel-ZHCR128NG/100129775,ZEP 1 Gallon 10 Minute Clog Remover Drain Opener Gel ZHCR128NG,ZEP,Home > Cleaning > Cleaning Products > Drain Cleaners > ZEP Drain Cleaners,,USD,13.56,,"['https://images.thdstatic.com/productImages/f23a1309-b919-4723-8531-b705b08e7918/svn/zep-drain-cleaners-zhcr128ng-64_100.jpg', 'https://images.thdstatic.com/productImages/541c285c-21bb-4559-bf36-261cbe0f1867/svn/zep-drain-cleaners-zhcr128ng-e1_100.jpg', 'https://images.thdstatic.com/productImages/920304cb-3f14-4c86-9e60-e13676fa55c3/svn/zep-drain-cleaners-zhcr128ng-40_100.jpg', 'https://images.thdstatic.com/productImages/e13652ca-3ced-458e-9e6b-f606ccd1302d/svn/zep-drain-cleaners-zhcr128ng-66_100.jpg']",3.8,2060,"Zep 1 Gallon 10 Minute Drain Opener Gel works fast to unclog your pipes of build up, restoring flow in minutes. The commercial-strength formula in this drain cleaner is designed to dissolve hair and grease on contact. Able to pour through standing water, removing the root of the clog. It is safe for all pipes and septic systems, making this home drain cleaner perfect for bathroom sinks, tubs, and shower drains.","{'Chemical Form': 'Liquid', 'Commercial / Residential': 'Commercial / Residential', 'Compatible Pipe Material': 'PVC', 'Container Size (oz.)': '128.0', 'Features': 'Unscented', 'Maintenance, Repair & Supplies Product Type': 'Drain Openers & Chemicals', 'Number of treatments per container': '20', 'Pack Size': '1', 'Returnable': '90-Day', 'Set Time (Min.)': '10', 'Where to Use': 'Shower,Sink,Toilet', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'None', 'Product Depth (in.)': '5.25 in', 'Product Height (in.)': '12.25 in', 'Product Width (in.)': '7 in'}"
https://www.homedepot.com/p/Gain-Original-Scent-Dryer-Sheets-240-Count-003700056164/300512904,Gain Original Scent Dryer Sheets (240-Count) 003700056164,Gain,Home > Cleaning > Laundry Supplies > Dryer Sheets & Dryer Balls > Gain Dryer Sheets & Dryer Balls,,USD,10.97,,"['https://images.thdstatic.com/productImages/6c6a341f-c56c-4076-811e-b71cc37534cb/svn/gain-dryer-sheets-dryer-balls-003700056164-64_100.jpg', 'https://images.thdstatic.com/productImages/387b5138-b749-4ed6-a1c3-8e0777e95ce2/svn/gain-dryer-sheets-dryer-balls-003700056164-e1_100.jpg', 'https://images.thdstatic.com/productImages/a98f008a-ee40-42cb-bedb-c1fbf2148fa9/svn/gain-dryer-sheets-dryer-balls-003700056164-40_100.jpg', 'https://images.thdstatic.com/productImages/c7dea770-f24a-4e47-908e-d5183ae689ab/svn/gain-dryer-sheets-dryer-balls-003700056164-a0_100.jpg', 'https://images.thdstatic.com/productImages/e2f8722c-0360-4796-91bb-0dc7cd9cc4d9/svn/gain-dryer-sheets-dryer-balls-003700056164-1d_100.jpg', 'https://images.thdstatic.com/productImages/2c9a6112-d0dc-45dd-9a0b-df2df554cefb/svn/gain-dryer-sheets-dryer-balls-003700056164-66_100.jpg', 'https://images.thdstatic.com/productImages/fe22b667-1f4a-42d3-8270-961838faea22/svn/gain-dryer-sheets-dryer-balls-003700056164-77_100.jpg', 'https://images.thdstatic.com/productImages/52857209-0feb-4914-aea6-f5d66c63a98d/svn/gain-dryer-sheets-dryer-balls-003700056164-c3_100.jpg', 'https://images.thdstatic.com/productImages/8496e10f-78cd-48d8-be87-33a4abb35dc2/svn/gain-dryer-sheets-dryer-balls-003700056164-4f_100.jpg', 'https://images.thdstatic.com/productImages/6822729f-fe92-415d-b8b7-807b12a04d90/svn/gain-dryer-sheets-dryer-balls-003700056164-1f_100.jpg', 'https://images.thdstatic.com/productImages/5e1799ff-215a-4c77-b086-c8c34990e506/svn/gain-dryer-sheets-dryer-balls-003700056164-44_100.jpg', 'https://images.thdstatic.com/productImages/a5c088cc-955f-441d-bf7c-577e2e1788a1/svn/gain-dryer-sheets-dryer-balls-003700056164-fa_100.jpg']",4.8,1630,"More scent. More softness. Less static. Fewer Wrinkles. Gain Dryer Sheets take your laundry to the next level by getting rid of static and adding a fresh, irresistable scent to fabrics . Sniff away at the lush, green scent you know and love from Gain while enjoying incredibly soft laundry without wrinkles. For daring noses, we hear the trifecta of Gain Original Scent (laundry detergent + scent booster + dryer sheets) is the best way to go for freshness. Add Gain Dryer Sheets to every load to give your nose the love it deserves with Gain Original Scent.Directions.Add a new fabric softener sheet on top of clothes at start of drying. Toss in 2 dryer sheets for the best results. Do not reuse.Caution. WARNING: Do not use this product on children's sleepwear or garments labeled as flame resistant as it may reduce flame resistance on garments made with fluffier fabrics containing cotton (such as fleece and terry cloth) as it may increase the flammability of these fabrics.","{'Features': 'No Additional Features', 'HE Formulated': 'HE Formulated', 'Health Facts': 'No Health Features', 'Number of Sheets': '240', 'Pack Size': '1', 'Package Type': 'Single Pack', 'Product Form': 'Sheet', 'Returnable': '90-Day', 'Scent': 'Original', 'Manufacturer Warranty': 'n/a'}"
https://www.homedepot.com/p/Murphy-Oil-Soap-32-oz-Hardwood-Floor-Cleaner-and-Multi-Purpose-Cleaner-101163/302475084,Murphy Oil Soap 32 oz. Hardwood Floor Cleaner and Multi Purpose Cleaner 101163,Murphy Oil Soap,Home > Cleaning > Cleaning Products > Floor Cleaners > Hardwood Floor Cleaners > Murphy Oil Soap Hardwood Floor Cleaners,,USD,4.18,,"['https://images.thdstatic.com/productImages/7d90a25a-b2a1-48b9-ab0a-fa69975d82f1/svn/murphy-oil-soap-hardwood-floor-cleaners-101163-64_100.jpg', 'https://images.thdstatic.com/productImages/5fc68c6a-af92-41e8-b40e-7c02ef274f5c/svn/murphy-oil-soap-hardwood-floor-cleaners-101163-66_100.jpg', 'https://images.thdstatic.com/productImages/3a3f22a3-b897-46ea-9a92-483920a6642b/svn/murphy-oil-soap-hardwood-floor-cleaners-101163-c3_100.jpg', 'https://images.thdstatic.com/productImages/b0263f99-5a12-4040-8580-69cf4fb9659d/svn/murphy-oil-soap-hardwood-floor-cleaners-101163-4f_100.jpg', 'https://images.thdstatic.com/productImages/4b27f771-0ad3-4b08-a86b-b3f77ae10d5a/svn/murphy-oil-soap-hardwood-floor-cleaners-101163-1f_100.jpg']",4.4,1035,"When it comes to cleaning the surfaces in your home, Murphy Original Oil Soap is the real deal. It cleans, cares and restores both finished wood and non-wood surfaces safely and gently, with an ammonia and bleach free formula that's 99% natural*, biodegradable and phosphate free. Murphy Original Oil Soap is the fresh multi-purpose wood soap that cleans the new and restores the old, to maintain a beautiful shine and make your home feel even more like a home.*Specially formulated with: water, coconut & plant-derived cleaning ingredients, natural fragrance, and 1% synthetic ingredients.","{'Appliance Category': 'Floor Care', 'Concentrated or Ready to Use': 'Concentrated', 'Dry time (hours)': '60', 'Features': 'No Additional Features', 'Helps Remove': 'Floor Finish', 'Pack Size': '1', 'Product Form': 'Liquid', 'Recommended Surfaces': 'Laminate,Painted Surfaces,Vinyl', 'Returnable': '90-Day', 'Scent': 'Orange', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'Money Back Guarantee', 'Product Size': '32 OZ-Ounce'}"
https://www.homedepot.com/p/HDX-18-Gallon-White-Kitchen-and-Garbage-Compactor-Drawstring-Bags-30-Count-HDX18GDS30COMP/306713150,HDX 18 Gallon White Kitchen and Garbage Compactor Drawstring Bags (30-Count) HDX18GDS30COMP,HDX,Home > Cleaning > Trash & Recycling > Trash Bags > Garbage Bags > HDX Garbage Bags,,USD,14.97,,"['https://images.thdstatic.com/productImages/f2ddce96-7686-4a5f-86b9-2dfd823d89e0/svn/hdx-garbage-bags-hdx18gds30comp-64_100.jpg', 'https://images.thdstatic.com/productImages/d01e1a53-1af5-4777-8ed9-badcb3e51596/svn/hdx-garbage-bags-hdx18gds30comp-e1_100.jpg', 'https://images.thdstatic.com/productImages/8ce4c3c0-958e-40dd-a156-e54cea4ad9e4/svn/hdx-garbage-bags-hdx18gds30comp-40_100.jpg', 'https://images.thdstatic.com/productImages/44c7d8ee-de50-4bfa-92d9-aea676376a19/svn/hdx-garbage-bags-hdx18gds30comp-a0_100.jpg', 'https://images.thdstatic.com/productImages/3e863582-483a-409f-b7fd-4ea527dff251/svn/hdx-garbage-bags-hdx18gds30comp-1d_100.jpg', 'https://images.thdstatic.com/productImages/1d31518f-4a37-4dfc-8d1e-679b7f368eda/svn/hdx-garbage-bags-hdx18gds30comp-66_100.jpg', 'https://images.thdstatic.com/productImages/59f319fa-8537-42c3-9282-b193be04028f/svn/hdx-garbage-bags-hdx18gds30comp-77_100.jpg']",4.7,1008,"HDX Kitchen and Compactor WHT Drawstring Bags are made from a blend of high-performance polyethylene resin for strength and performance. Sized to fit most standard trash compactors, these durable bags are 2 mm thick to easily support pressure. Perfect for all your household trash needs, they feature a 1-at-a-time dispensing design for easy access.","{'Capacity': '18 GA-Gallon', 'Closure': 'Drawstring', 'Color': 'White', 'Color Family': 'White', 'Features': 'Disposable', 'Gauge': '2', 'Material': 'Polyethylene', 'Pack Size': '1', 'Package Count': '30', 'Packaging': 'Box', 'Returnable': '90-Day', 'Scent': 'N/A', 'Trash and Recycling Product Type': 'Trash Bag/Liner', 'Usage Type': 'Draw & Tie Trash Bags', 'Bag thickness (mil)': '2', 'Product Length (in.)': '28 in', 'Product Width (in.)': '25.63 in'}"
https://www.homedepot.com/p/ZEP-128-oz-Wet-Look-Floor-Polish-ZUWLFF128/202859659,ZEP 128 oz. Wet-Look Floor Polish ZUWLFF128,ZEP,Home > Cleaning > Cleaning Products > Floor Cleaners > Hard Surface Cleaners > ZEP Hard Surface Cleaners,,USD,28.98,,"['https://images.thdstatic.com/productImages/6b15c5c4-f6dd-42ec-8ca2-a3c6ad766469/svn/zep-hard-surface-cleaners-zuwlff128-64_100.jpg', 'https://images.thdstatic.com/productImages/f24a70d7-ea54-48ad-9afc-c677e8967aeb/svn/zep-hard-surface-cleaners-zuwlff128-40_100.jpg', 'https://images.thdstatic.com/productImages/8f7fabf9-4068-40c3-9992-625a0e92e3b9/svn/zep-hard-surface-cleaners-zuwlff128-66_100.jpg', 'https://images.thdstatic.com/productImages/fa901107-0808-401c-9f64-cd2966c6e6e1/svn/zep-hard-surface-cleaners-zuwlff128-c3_100.jpg', 'https://images.thdstatic.com/productImages/5422d73a-004a-4e70-98c4-b31dfddcc9a7/svn/zep-hard-surface-cleaners-zuwlff128-4f_100.jpg', 'https://images.thdstatic.com/productImages/d8836266-1564-483d-ad00-3c0f1f030f11/svn/zep-hard-surface-cleaners-zuwlff128-1f_100.jpg', 'https://images.thdstatic.com/productImages/5cb8aecd-76ff-4dfd-b5c8-cbad098ade8f/svn/zep-hard-surface-cleaners-zuwlff128-44_100.jpg', 'https://images.thdstatic.com/productImages/be9689e2-16dd-4148-a418-3a94b813765e/svn/zep-hard-surface-cleaners-zuwlff128-fa_100.jpg', 'https://images.thdstatic.com/productImages/7b7bfc2d-bf80-4058-b1e4-d29bd129446a/svn/zep-hard-surface-cleaners-zuwlff128-31_100.jpg']",4.7,397,"Give your floors a sophisticated look. ZEP Wet-Look Floor Polish is Step 3 of the 4-Step Pro Floor Maintenance System. Can be used as vinyl floor polish and is formulated to leave a long-lasting shine. This floor polish contains 19% solids and is designed to quickly dry into a high gloss. Formula works excellent as a concrete floor polish and also provides a wet-look coating for noticeable sheen in any space. It is durable enough to resist slips, scuffs and heel marks. The high speed burnishing brings out a brilliant shine.","{'Appliance Category': 'Floor Care', 'Concentrated or Ready to Use': 'Ready to use', 'Dry time (hours)': '0.5', 'Features': 'PH Neutral', 'Formulation': 'Professional Strength', 'Helps Remove': 'Dirt,Dust,Grease', 'Pack Size': '1', 'Product Form': 'Liquid', 'Recommended Surfaces': 'Concrete,Plastic,Rubber,Vinyl', 'Returnable': '90-Day', 'Scent': 'Unscented', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'N/A', 'Product Size': '1 GA-Gallon'}"
https://www.homedepot.com/p/OxiClean-7-22-lbs-Versatile-Stain-Remover-Powder-51791/202964523,OxiClean 7.22 lbs. Versatile Stain Remover Powder 51791,OxiClean,Home > Cleaning > Laundry Supplies > Laundry Stain Removers > OxiClean Laundry Stain Removers,,USD,15.59,,"['https://images.thdstatic.com/productImages/5c5d4df9-ebd0-4339-9832-519344e0d1ce/svn/oxiclean-laundry-stain-removers-51791-64_100.jpg', 'https://images.thdstatic.com/productImages/b57befca-1d52-4cda-866d-166d0899cc5a/svn/oxiclean-laundry-stain-removers-51791-e1_100.jpg', 'https://images.thdstatic.com/productImages/3e663aa5-1e9c-4654-a278-b388d259ce78/svn/oxiclean-laundry-stain-removers-51791-40_100.jpg', 'https://images.thdstatic.com/productImages/7e8fd21a-a9b8-49e7-8f4f-3fd29b17be35/svn/oxiclean-laundry-stain-removers-51791-a0_100.jpg', 'https://images.thdstatic.com/productImages/dc0c11e0-6d51-4b85-9af5-607a41ed549c/svn/oxiclean-laundry-stain-removers-51791-66_100.jpg', 'https://images.thdstatic.com/productImages/98bc7ae8-c948-4315-a680-50fbc95a7f4f/svn/oxiclean-laundry-stain-removers-51791-c3_100.jpg', 'https://images.thdstatic.com/productImages/f2c5f86f-fb3e-4279-959e-281810bbc3f3/svn/oxiclean-laundry-stain-removers-51791-4f_100.jpg', 'https://images.thdstatic.com/productImages/42359be4-b1e0-4191-afb7-2fa2f87d50bb/svn/oxiclean-laundry-stain-removers-51791-1f_100.jpg', 'https://images.thdstatic.com/productImages/0a6f4603-a9c3-45d9-b1d7-08f785e56c8a/svn/oxiclean-laundry-stain-removers-51791-44_100.jpg', 'https://images.thdstatic.com/productImages/b70f9d7f-174f-43da-8689-4693dbbcf962/svn/oxiclean-laundry-stain-removers-51791-fa_100.jpg', 'https://images.thdstatic.com/productImages/f0835835-56c1-4779-9af5-842bb2ced260/svn/oxiclean-laundry-stain-removers-51791-76_100.jpg', 'https://images.thdstatic.com/productImages/fa8368fd-6fda-4654-adae-605048c7065d/svn/oxiclean-laundry-stain-removers-51791-31_100.jpg']",4.7,10903,"Life can get messy-but who wants to spend all day scrubbing dirt and stains? Luckily, OxiClean Versatile Stain Remover is the answer to almost every stain-fighting need you have-in laundry, and beyond! When used as directed, its oxygen-based water-activated formula safely gets tough dirt and grime out of clothes, carpets and nearly any surface in your home. OxiClean Versatile Stain Remover Powder harnesses the power of oxygen to get out tough dirt, persistent spots and set-in stains. It's the answer to almost every stain-fighting need you have. Presoak your laundry to loosen and eradicate stains. In the washer, OxiClean Versatile Stain Remover works with your regular detergent to get your clothes extra clean - just pour it into the drum. It comes in handy for carpets, upholstery and nearly any surface in your home. It's chlorine-free and color safe. OxiClean offers a wide array of products to fit all your stain removal needs. The OxiClean family has grown to include stain removers, pretreaters, laundry detergent, and much more!","{'Features': 'No Additional Features', 'HE Formulated': 'HE Formulated', 'Health Facts': 'No Health Features', 'Helps Remove': 'Food,Grease,Ink/ Markers', 'Pack Size': '1', 'Package Type': 'Single Pack', 'Product Form': 'Powder', 'Returnable': '90-Day', 'Scent': 'Original', 'Total Number of Laundry Loads': '0', 'Certifications and Listings': 'No Certifications or Listings', 'Manufacturer Warranty': 'N/A', 'Product Size': '7.22 LB-Pound'}"
