pdp_url,product_name,instock,discount,sale_price,mrp
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vitamin-d3-tablet-1000-i-u-30-pc,Health Aid Vitamin D3 Tablet 1000 I.U 30 PC,True,25%,51.0,68.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/marnys-carnitin-ampoule-3000-mg-14-vl,Marnys Carnitin Ampoule 3000 Mg 14 VL,True,30%,108.5,155.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/now-fenugreek-500mg-cap-100-s-100cap,Now Fenugreek 500Mg Cap 100`S 100CAP,True,25%,46.5,62.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/amerix-vitamin-c-chewing-gum-250-mg-60-pc,Amerix Vitamin C Chewing Gum 250 Mg 60 PC,True,25%,54.75,73.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-coliprobio-30-billion-cap-30s,Health Aid ColiProBio 30 Billion Cap 30's,True,25%,87.75,117.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/marnys-fresh-royal-jelly-soft-gelattin-capsule-1000-mg-30-pc,Marnys Fresh Royal Jelly Soft Gelattin Capsule 1000 Mg 30 PC,True,30%,79.8,114.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/amerix-omega-dha-gummy-90-pc,Amerix Omega + Dha Gummy 90 PC,True,25%,56.25,75.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/webber-naturals-children-omega-3-soft-gelattin-capsule-150-mg-120-pc,Webber Naturals Children Omega 3 Soft Gelattin Capsule 150 Mg 120 PC,True,20%,56.0,70.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vit-b-complex-hard-capsule-30-pc,Health Aid Vit B Complex Health Aid rd Capsule 30 PC,True,25%,28.13,37.50
https://kuludonline.com/collections/vitamins-supplements-offers/products/doppelherz-aktiv-vitamin-c-zn-600mg-orange-passion-fruit,Doppelherz Aktiv Vitamin C + Zn 600Mg Orange-Passion Fruit 15TAB,False,20%,32.0,40.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/gentaplex-capsule-36-pc,Gentaplex Capsule 36 PC,True,,155.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/jamieson-melatonin-sleep-spray-58-ml,Jamieson Melatonin Sleep Spray 58 ML,True,25%,67.5,90.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-blackcurrant-vitamin-c-effervescent-tablet-1000-mg-20-pc,Health Aid Blackcurrant Vitamin C Effervescent Tablet 1000 Mg 20 PC,True,25%,22.88,30.50
https://kuludonline.com/collections/vitamins-supplements-offers/products/ha-vitamin-e-soft-gelattin-capsule-1000-i-u-30-pc,Health Aid Vitamin E Soft Gelattin Capsule 1000 I.U 30 PC,True,25%,46.31,61.75
https://kuludonline.com/collections/vitamins-supplements-offers/products/amerix-calcium-vitamin-d3-gummy-60-pc,Amerix Calcium & Vitamin D3 Gummy 60 PC,True,25%,80.25,107.00
https://kuludonline.com/collections/vitamins-supplements-offers/products/adrien-gagnon-calcium-magnesium-vitamin-d-zinc-75tab,Adrien Gagnon Calcium Magnesium Vitamin D & Zinc 75Tab,True,,77.0,
https://kuludonline.com/collections/vitamins-supplements-offers/products/alfa-sleep-melatonin-gummy-for-kids-60-s,Alfa Sleep Melatonin Gummy For Kids  60`S,True,25%,66.75,89.00
